topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
MT2022_2025,W4392343318,28,auto,TLR,recognizes,and interacts with,TLR recognizes and interacts with,
MT2022_2025,W4392343318,29,auto,175,176,177 178 179,175 176 177 178 179,
MT2022_2025,W4392343318,30,auto,In,response,to inflammatory stimuli,In response to inflammatory stimuli,
MT2022_2025,W4392343318,31,auto,Drosophila,studies,revealed that NF,Drosophila studies revealed that NF,
MT2022_2025,W4392343318,32,auto,184,[,185 ] [,184 [ 185 ] [,
MT2022_2025,W4392343318,33,auto,Due,to,the key regulatory,Due to the key regulatory,
MT2022_2025,W4392343318,34,auto,Innate,immune,"cells , such","Innate immune cells , such",
MT2022_2025,W4392343318,35,auto,These,cells,express pattern recognition,These cells express pattern recognition,
MT2022_2025,W4392343318,36,auto,One,crucial,signaling pathway activated,One crucial signaling pathway activated,
MT2022_2025,W4392343318,37,auto,These,inflammatory,mediators can directly,These inflammatory mediators can directly,
MT2022_2025,W4392343318,38,auto,One,common,signaling transduction event,One common signaling transduction event,
MT2022_2025,W4392343318,39,auto,217,218,"219 , 220","217 218 219 , 220",
MT2022_2025,W4392343318,40,auto,In,addition,to regulating T,In addition to regulating T,
MT2022_2025,W4392343318,41,auto,In,conclusion,", NF -","In conclusion , NF -",
MT2022_2025,W4392343318,42,auto,It,regulates,T and B,It regulates T and B,
MT2022_2025,W4392343318,43,auto,Additionally,",",it controls the,"Additionally , it controls the",
MT2022_2025,W4392343318,44,auto,Further,research,into the mechanisms,Further research into the mechanisms,
MT2022_2025,W4392343318,45,auto,NF,-,κB signaling and,NF - κB signaling and,
MT2022_2025,W4392343318,46,auto,The,tumor,microenvironment comprises immune,The tumor microenvironment comprises immune,
MT2022_2025,W4392343318,47,auto,230,231,", 232 233","230 231 , 232 233",
MT2022_2025,W4392343318,48,auto,Tumor,-,induced chronic inflammatory,Tumor - induced chronic inflammatory,
MT2022_2025,W4392343318,49,auto,191,244,"245 246 ,","191 244 245 246 ,",
MT2022_2025,W4392343318,50,auto,In,normal,"cells , NF","In normal cells , NF",
MT2022_2025,W4392343318,51,auto,Upon,degradation,"of IκB ,","Upon degradation of IκB ,",
MT2022_2025,W4392343318,52,auto,Constitutive,activation,of NF -,Constitutive activation of NF -,
MT2022_2025,W4392343318,53,auto,The,target,genes transcriptionally regulated,The target genes transcriptionally regulated,
MT2022_2025,W4392343318,54,auto,However,",",these responses can,"However , these responses can",
MT2022_2025,W4392343318,55,auto,Although,the,targets of NF,Although the targets of NF,
MT2022_2025,W4392343318,56,auto,251,1,Proliferation .,251 1 Proliferation .,
MT2022_2025,W4392343318,57,auto,NF,-,κB plays a,NF - κB plays a,
MT2022_2025,W4392343318,58,auto,Major,mechanisms,include inducing the,Major mechanisms include inducing the,
MT2022_2025,W4392343318,59,auto,Early,in,"1999 , Guttridge","Early in 1999 , Guttridge",
MT2022_2025,W4392343318,60,auto,252,253,4 254 255,252 253 4 254 255,
MT2022_2025,W4392343318,61,auto,Inducing,angiogenesis,is an essential,Inducing angiogenesis is an essential,
MT2022_2025,W4392343318,62,auto,Growth,factors,are major regulators,Growth factors are major regulators,
MT2022_2025,W4392343318,63,auto,These,proangiogenic,factors can be,These proangiogenic factors can be,
MT2022_2025,W4392343318,66,auto,285,RelA,was a key,285 RelA was a key,
MT2022_2025,W4392343318,67,auto,In,wild,- type p53,In wild - type p53,
MT2022_2025,W4392343318,68,auto,The,inhibition,of RelA leads,The inhibition of RelA leads,
MT2022_2025,W4392343318,69,auto,286,287,"189 , [","286 287 189 , [",
MT2022_2025,W4392343318,70,auto,Chemotherapy,and,radiotherapy largely act,Chemotherapy and radiotherapy largely act,
MT2022_2025,W4392343318,71,auto,However,",",as mentioned above,"However , as mentioned above",
MT2022_2025,W4392343318,72,auto,Cells,of,innate immunity :,Cells of innate immunity :,
MT2022_2025,W4392343318,73,auto,Depending,on,"specific conditions ,","Depending on specific conditions ,",
MT2022_2025,W4392343318,74,auto,NF,-,κB serves as,NF - κB serves as,
MT2022_2025,W4392343318,75,auto,Rheumatoid,arthritis,( RA ),Rheumatoid arthritis ( RA ),
MT2022_2025,W4392343318,76,auto,Its,main,pathological features include,Its main pathological features include,
MT2022_2025,W4392343318,77,auto,312,313,314 315 316,312 313 314 315 316,
MT2022_2025,W4392343318,78,auto,Osteoarthritis,(,OA ) is,Osteoarthritis ( OA ) is,
MT2022_2025,W4392343318,79,auto,322,323,323 4 d,322 323 323 4 d,
MT2022_2025,W4392343318,80,auto,Multiple,sclerosis,( MS ),Multiple sclerosis ( MS ),
MT2022_2025,W4392343318,81,auto,329,330,"190 , 331","329 330 190 , 331",
MT2022_2025,W4392343318,82,auto,In,the,context of SLE,In the context of SLE,
MT2022_2025,W4392343318,83,auto,349,350,"351 , 352","349 350 351 , 352",
MT2022_2025,W4392343318,84,auto,Asthma,is,characterized by variable,Asthma is characterized by variable,
MT2022_2025,W4392343318,85,auto,376,377,378 379 4,376 377 378 379 4,
MT2022_2025,W4392343318,86,auto,Previous,studies,have shown that,Previous studies have shown that,
MT2022_2025,W4392343318,87,auto,Acute,kidney,injury ( AKI,Acute kidney injury ( AKI,
MT2022_2025,W4392343318,88,auto,Inflammation,induced,by AKI contributes,Inflammation induced by AKI contributes,
MT2022_2025,W4392343318,89,auto,389,390,Cardiovascular diseases Atherosclerosis,389 390 Cardiovascular diseases Atherosclerosis,
MT2022_2025,W4392343318,90,auto,Atherosclerosis,is,a chronic inflammatory,Atherosclerosis is a chronic inflammatory,
MT2022_2025,W4392343318,91,auto,Among,them,", the prominent","Among them , the prominent",
MT2022_2025,W4392343318,92,auto,391,[,392 ] [,391 [ 392 ] [,
MT2022_2025,W4392343318,93,auto,The,majority,of myocardial infarction,The majority of myocardial infarction,
MT2022_2025,W4392343318,94,auto,Spontaneous,or,therapeutic revascularization leads,Spontaneous or therapeutic revascularization leads,
MT2022_2025,W4392343318,95,auto,410,411,[ 412 ],410 411 [ 412 ],
MT2022_2025,W4392343318,96,auto,Insulin,resistance,", characterized by","Insulin resistance , characterized by",
MT2022_2025,W4392343318,97,auto,416,417,"182 , 418","416 417 182 , 418",
MT2022_2025,W4392343318,98,auto,Over,30,% of the,Over 30 % of the,
MT2022_2025,W4392343318,99,auto,444,445,446 447 448,444 445 446 447 448,
MT2022_2025,W4392343318,100,auto,Inflammation,in,the central nervous,Inflammation in the central nervous,
MT2022_2025,W4392343318,101,auto,465,466,4i Inhibiting excessive,465 466 4i Inhibiting excessive,
MT2022_2025,W4392343318,102,auto,Research,has,shown that geniposide,Research has shown that geniposide,
MT2022_2025,W4392343318,103,auto,467,468,469 470 Valproic,467 468 469 470 Valproic,
MT2022_2025,W4392343318,104,auto,This,promotes,the transition of,This promotes the transition of,
MT2022_2025,W4392343318,105,auto,Consequently,",",VPA reduces SCI,"Consequently , VPA reduces SCI",
MT2022_2025,W4392343318,106,auto,471,472,473 474,471 472 473 474,
MT2022_2025,W4392343318,107,auto,During,the,initial stages of,During the initial stages of,
MT2022_2025,W4392343318,108,auto,Studies,have,highlighted that upon,Studies have highlighted that upon,
MT2022_2025,W4392343318,109,auto,475,",","476 476 ,","475 , 476 476 ,",
MT2022_2025,W4392343318,110,auto,Although,NF,- κB activation,Although NF - κB activation,
MT2022_2025,W4392343318,111,auto,479,STRATEGIES,FOR TARGETING NF,479 STRATEGIES FOR TARGETING NF,
MT2022_2025,W4392343318,112,auto,Aspirin,",",a nonsteroidal anti-inflammatory,"Aspirin , a nonsteroidal anti-inflammatory",
MT2022_2025,W4392343318,113,auto,Elizabeth,Kopp,et al. first,Elizabeth Kopp et al. first,
MT2022_2025,W4392343318,114,auto,480,481,"5 Furthermore ,","480 481 5 Furthermore ,",
MT2022_2025,W4392343318,115,auto,Mechanistically,",",aspirin reduces the,"Mechanistically , aspirin reduces the",
MT2022_2025,W4392343318,116,auto,482,483,484 2 Sodium,482 483 484 2 Sodium,
MT2022_2025,W4392343318,117,auto,Sodium,salicylate,", similar to","Sodium salicylate , similar to",
MT2022_2025,W4392343318,118,auto,It,has,been discovered that,It has been discovered that,
MT2022_2025,W4392343318,119,auto,In,the,context of anti,In the context of anti,
MT2022_2025,W4392343318,120,auto,This,neuroprotective,effect is achieved,This neuroprotective effect is achieved,
MT2022_2025,W4392343318,121,auto,Studies,have,demonstrated that dexamethasone,Studies have demonstrated that dexamethasone,
MT2022_2025,W4392343318,122,auto,496,5,497 498 Thalidomide,496 5 497 498 Thalidomide,
MT2022_2025,W4392343318,123,auto,Thalidomide,",",initially developed as,"Thalidomide , initially developed as",
MT2022_2025,W4392343318,124,auto,Its,mechanism,of action involves,Its mechanism of action involves,
MT2022_2025,W4392343318,125,auto,Multiple,studies,have indicated that,Multiple studies have indicated that,
MT2022_2025,W4392343318,126,auto,499,",",500 501,"499 , 500 501",
MT2022_2025,W4392343318,127,auto,It,can,inhibit tumor necrosis,It can inhibit tumor necrosis,
MT2022_2025,W4392343318,128,auto,502,503,504 505 506,502 503 504 505 506,
MT2022_2025,W4392343318,129,auto,518,",",519 520 521,"518 , 519 520 521",
MT2022_2025,W4392343318,130,auto,Proteasome,inhibitors,Proteasome inhibitors mainly,Proteasome inhibitors Proteasome inhibitors mainly,
MT2022_2025,W4392343318,131,auto,544,545,"546 , 547","544 545 546 , 547",
MT2022_2025,W4392343318,132,auto,554,545,[ 555 ],554 545 [ 555 ],
MT2022_2025,W4392343318,133,auto,Tacrolimus,(,FK506 ) is,Tacrolimus ( FK506 ) is,
MT2022_2025,W4392343318,134,auto,560,",","561 562 ,","560 , 561 562 ,",
MT2022_2025,W4392343318,135,auto,The,IκBα,super - repressor,The IκBα super - repressor,
MT2022_2025,W4392343318,136,auto,As,a,"result , the","As a result , the",
MT2022_2025,W4392343318,137,auto,Emerging,preclinical,evidence has addressed,Emerging preclinical evidence has addressed,
MT2022_2025,W4392343318,138,auto,Glucocorticoids,exert,their effects by,Glucocorticoids exert their effects by,
MT2022_2025,W4392343318,139,auto,The,precise,effect of glucocorticoids,The precise effect of glucocorticoids,
MT2022_2025,W4392343318,140,auto,On,one,"hand , glucocorticoid","On one hand , glucocorticoid",
MT2022_2025,W4392343318,141,auto,This,activation,of gene expression,This activation of gene expression,
MT2022_2025,W4392343318,142,auto,On,the,"other hand ,","On the other hand ,",
MT2022_2025,W4392343318,143,auto,GR,activation,can cause genome,GR activation can cause genome,
MT2022_2025,W4392343318,144,auto,Due,to,their potent anti-inflammatory,Due to their potent anti-inflammatory,
MT2022_2025,W4392343318,146,auto,PPAR,(,peroxisome proliferator -,PPAR ( peroxisome proliferator -,
MT2022_2025,W4392343318,147,auto,There,are,three main isoforms,There are three main isoforms,
MT2022_2025,W4392343318,149,auto,Immunotherapy,Scientists,have developed an,Immunotherapy Scientists have developed an,
MT2022_2025,W4392343318,150,auto,In,a,mouse model of,In a mouse model of,
MT2022_2025,W4392343318,151,auto,591,592,593 594 595,591 592 593 594 595,
MT2022_2025,W4392343318,152,auto,Inhibitors,of,NF - κB,Inhibitors of NF - κB,
MT2022_2025,W4392343318,153,auto,The,clinical,implications of RIG,The clinical implications of RIG,
MT2022_2025,W4392343318,154,auto,597,598,599 600 601,597 598 599 600 601,
MT2022_2025,W4392343318,156,auto,In,summary,", NF -","In summary , NF -",
MT2022_2025,W4392343318,157,auto,Therefore,",",developing therapeutic approaches,"Therefore , developing therapeutic approaches",
MT2022_2025,W4392343318,158,auto,However,",",the NF -,"However , the NF -",
MT2022_2025,W4392343318,159,auto,Hence,",",the future research,"Hence , the future research",
MT2022_2025,W4392343318,160,auto,Prospectively,",",strategies targeting NF,"Prospectively , strategies targeting NF",
MT2022_2025,W4392343318,162,auto,In,the,field of NF,In the field of NF,
MT2022_2025,W4392343318,163,auto,More,is,known about NF,More is known about NF,
MT2022_2025,W4392343318,164,auto,The,timing,of activation can,The timing of activation can,
MT2022_2025,W4392343318,165,auto,Oscillatory,activation,of NF -,Oscillatory activation of NF -,
MT2022_2025,W4392343318,166,auto,610,611,612 613 614,610 611 612 613 614,
MT2022_2025,W4392343318,167,auto,The,crosstalk,between NF -,The crosstalk between NF -,
MT2022_2025,W4392343318,168,auto,(,1,) The activation,( 1 ) The activation,
MT2022_2025,W4392343318,169,auto,JAK,-,STAT3 can act,JAK - STAT3 can act,
MT2022_2025,W4392343318,170,auto,Dvl,inhibits,NF - κB,Dvl inhibits NF - κB,
MT2022_2025,W4392343318,171,auto,APC,adenomatosis,polyposis coli protein,APC adenomatosis polyposis coli protein,
MT2022_2025,W4392343318,172,auto,Furthermore,",",NF - κB,"Furthermore , NF - κB",
MT2022_2025,W4392343318,173,auto,BAFF,TNF,superfamily member 13b,BAFF TNF superfamily member 13b,
MT2022_2025,W4392343318,174,auto,b,NF,- κB plays,b NF - κB plays,
MT2022_2025,W4392343318,175,auto,In,the,context of innate,In the context of innate,
MT2022_2025,W4392343318,176,auto,Additionally,",",NF - κB,"Additionally , NF - κB",
MT2022_2025,W4392343318,177,auto,Concerning,adaptive,"immunity , NF","Concerning adaptive immunity , NF",
MT2022_2025,W4392343318,178,auto,Moreover,",",under the stimulation,"Moreover , under the stimulation",
MT2022_2025,W4392343318,179,auto,TH,helper,"T cell ,","TH helper T cell ,",
MT2022_2025,W4392343318,180,auto,c,Tumor,occurrence and progression,c Tumor occurrence and progression,
MT2022_2025,W4392343318,181,auto,Overactivation,of,NF - κB,Overactivation of NF - κB,
MT2022_2025,W4392343318,182,auto,CAF,cancer,- associated fibroblasts,CAF cancer - associated fibroblasts,
MT2022_2025,W4392343318,183,auto,Table,1,. 1 Overview,Table 1 . 1 Overview,
MT2022_2025,W4392343318,184,auto,.,.,Guo et al.,. . Guo et al.,
MT2022_2025,W4392343318,185,auto,Xia,et,al. reported increased,Xia et al. reported increased,
MT2022_2025,W4392343318,186,auto,Vreka,et,al. further confirmed,Vreka et al. further confirmed,
MT2022_2025,W4392343318,187,auto,Disease,Mechanism,Table 2 .,Disease Mechanism Table 2 .,
MT2022_2025,W4392343318,188,auto,Inflammation,",","infection , cancer","Inflammation , infection , cancer",
MT2022_2025,W4392343318,189,auto,Multiple,myeloma,pathway to inhibit,Multiple myeloma pathway to inhibit,
MT2022_2025,W4392343318,190,auto,Non-coding,RNAs,Cancer Engage in,Non-coding RNAs Cancer Engage in,
MT2022_2025,W4392343318,191,auto,.,.,Guo et al.,. . Guo et al.,
MT2022_2025,W4392343318,193,auto,This,study,was supported by,This study was supported by,
MT2022_2025,W4392343318,194,auto,Q.G.,",","Y.J. , X.C.","Q.G. , Y.J. , X.C.",
MT2022_2025,W4392343318,195,auto,Manuscripts,and,figures were further,Manuscripts and figures were further,
MT2022_2025,W4392343318,196,auto,All,authors,have read and,All authors have read and,
MT2022_2025,W4392343318,198,auto,Competing,interests,: The authors,Competing interests : The authors,
MT2022_2025,W4392343318,199,auto,Multiple,nuclear,factors interact with,Multiple nuclear factors interact with,
MT2022_2025,W4392343318,200,auto,A,nuclear,factor that binds,A nuclear factor that binds,
MT2022_2025,W4392343318,201,auto,The,involvement,of NFkappa B,The involvement of NFkappa B,
MT2022_2025,W4392343318,202,auto,Cancer,Biol,85 2022 NF,Cancer Biol 85 2022 NF,
MT2022_2025,W4392343318,203,auto,The,tumor,suppressor functions of,The tumor suppressor functions of,
MT2022_2025,W4392343318,205,auto,Biol,2,158 2010,Biol 2 158 2010,
MT2022_2025,W4392343318,206,auto,Intramolecular,masking,of the nuclear,Intramolecular masking of the nuclear,
MT2022_2025,W4392343318,207,auto,The,ubiquitinproteasome,pathway is required,The ubiquitinproteasome pathway is required,
MT2022_2025,W4392343318,208,auto,The,Bcl,- 3 oncoprotein,The Bcl - 3 oncoprotein,
MT2022_2025,W4392343318,209,auto,The,bcl,- 3 proto,The bcl - 3 proto,
MT2022_2025,W4392343318,210,auto,The,NF,- κB regulator,The NF - κB regulator,
MT2022_2025,W4392343318,211,auto,The,oncoprotein,Bcl - 3,The oncoprotein Bcl - 3,
MT2022_2025,W4392343318,212,auto,The,putative,oncoprotein Bcl -,The putative oncoprotein Bcl -,
MT2022_2025,W4392343318,213,auto,Shaping,the,nuclear action of,Shaping the nuclear action of,
MT2022_2025,W4392343318,214,auto,Immunol,87,2009 IkappaB kinases,Immunol 87 2009 IkappaB kinases,
MT2022_2025,W4392343318,215,auto,Chem,274,1999 Tumor necrosis,Chem 274 1999 Tumor necrosis,
MT2022_2025,W4392343318,216,auto,Chem,278,2003 Targeting NF,Chem 278 2003 Targeting NF,
MT2022_2025,W4392343318,217,auto,Target,Ther,5 209 2020,Target Ther 5 209 2020,
MT2022_2025,W4392343318,219,auto,Dimerization,of,the I kappa,Dimerization of the I kappa,
MT2022_2025,W4392343318,220,auto,Chem,275,2000 NEMO ensures,Chem 275 2000 NEMO ensures,
MT2022_2025,W4392343318,221,auto,The,TNF,receptor 1 -,The TNF receptor 1 -,
MT2022_2025,W4392343318,222,auto,A,novel,mechanism of TRAF,A novel mechanism of TRAF,
MT2022_2025,W4392343318,223,auto,Immunol,9,2008 A20 and,Immunol 9 2008 A20 and,
MT2022_2025,W4392343318,224,auto,De-ubiquitination,and,ubiquitin ligase domains,De-ubiquitination and ubiquitin ligase domains,
MT2022_2025,W4392343318,225,auto,The,tumour,suppressor CYLD negatively,The tumour suppressor CYLD negatively,
MT2022_2025,W4392343318,226,auto,The,many,roles of ubiquitin,The many roles of ubiquitin,
MT2022_2025,W4392343318,227,auto,Sci.,USA,119 2123097119 2022,Sci. USA 119 2123097119 2022,
MT2022_2025,W4392343318,228,auto,Chem,270,1995 TRAF6 is,Chem 270 1995 TRAF6 is,
MT2022_2025,W4392343318,229,auto,The,interleukin,- 1 receptor,The interleukin - 1 receptor,
MT2022_2025,W4392343318,231,auto,Intracellular,toll,- like receptors,Intracellular toll - like receptors,
MT2022_2025,W4392343318,232,auto,Sequential,control,of Toll -,Sequential control of Toll -,
MT2022_2025,W4392343318,234,auto,Biol,2,2485 2010 Regulatory,Biol 2 2485 2010 Regulatory,
MT2022_2025,W4392343318,235,auto,Shared,principles,in NF -,Shared principles in NF -,
MT2022_2025,W4392343318,236,auto,Regulation,of,the NF -,Regulation of the NF -,
MT2022_2025,W4392343318,237,auto,Chem,279,2004 Induction of,Chem 279 2004 Induction of,
MT2022_2025,W4392343318,238,auto,Chem,279,2004 RelB cellular,Chem 279 2004 RelB cellular,
MT2022_2025,W4392343318,240,auto,Nonredundant,and,complementary functions of,Nonredundant and complementary functions of,
MT2022_2025,W4392343318,241,auto,Immunol,9,2008 IAP antagonists,Immunol 9 2008 IAP antagonists,
MT2022_2025,W4392343318,242,auto,The,lymphotoxin,- beta receptor,The lymphotoxin - beta receptor,
MT2022_2025,W4392343318,243,auto,An,atypical,tumor necrosis factor,An atypical tumor necrosis factor,
MT2022_2025,W4392343318,244,auto,Chem,280,2005 BAFF -,Chem 280 2005 BAFF -,
MT2022_2025,W4392343318,245,auto,Rev.,Immunol,20 2002 RelB,Rev. Immunol 20 2002 RelB,
MT2022_2025,W4392343318,246,auto,Sci.,USA,105 2008 The,Sci. USA 105 2008 The,
MT2022_2025,W4392343318,247,auto,Target,Ther,6 425 2021,Target Ther 6 425 2021,
MT2022_2025,W4392343318,248,auto,The,emerging,mechanisms of isoform,The emerging mechanisms of isoform,
MT2022_2025,W4392343318,249,auto,The,evolution,of phosphatidylinositol 3,The evolution of phosphatidylinositol 3,
MT2022_2025,W4392343318,250,auto,Rev.,Cancer,15 2015,Rev. Cancer 15 2015,
MT2022_2025,W4392343318,251,auto,Challenges,for,the clinical development,Challenges for the clinical development,
MT2022_2025,W4392343318,252,auto,Oncol,10,19 2021 Interleukin,Oncol 10 19 2021 Interleukin,
MT2022_2025,W4392343318,253,auto,Heart,J,33 2012 Melatonin,Heart J 33 2012 Melatonin,
MT2022_2025,W4392343318,254,auto,Aerobic,glycolysis,enhances HBx -,Aerobic glycolysis enhances HBx -,
MT2022_2025,W4392343318,255,auto,Loss,of,somatostatin receptor subtype,Loss of somatostatin receptor subtype,
MT2022_2025,W4392343318,256,auto,Signal,integration,by JNK and,Signal integration by JNK and,
MT2022_2025,W4392343318,257,auto,Reactive,oxygen,species mediate crosstalk,Reactive oxygen species mediate crosstalk,
MT2022_2025,W4392343318,258,auto,Erythropoietin,-,mediated neuroprotection involves,Erythropoietin - mediated neuroprotection involves,
MT2022_2025,W4392343318,259,auto,Evolving,cognition,of the JAK,Evolving cognition of the JAK,
MT2022_2025,W4392343318,260,auto,Target,Ther,8 2023 STATs,Target Ther 8 2023 STATs,
MT2022_2025,W4392343318,261,auto,Rev.,Cancer,9 2009 IL,Rev. Cancer 9 2009 IL,
MT2022_2025,W4392343318,262,auto,Rev.,Immunol,3 2003 Persistently,Rev. Immunol 3 2003 Persistently,
MT2022_2025,W4392343318,263,auto,Bone,marrow,- specific loss,Bone marrow - specific loss,
MT2022_2025,W4392343318,264,auto,A,novel,model of alternative,A novel model of alternative,
MT2022_2025,W4392343318,265,auto,Sci.,USA,103 2006 STAT3,Sci. USA 103 2006 STAT3,
MT2022_2025,W4392343318,266,auto,T,cell,receptor - regulated,T cell receptor - regulated,
MT2022_2025,W4392343318,267,auto,Immunol,8,2007 NF -,Immunol 8 2007 NF -,
MT2022_2025,W4392343318,268,auto,Invest,122,2012 p38 maintains,Invest 122 2012 p38 maintains,
MT2022_2025,W4392343318,269,auto,B,during,epithelial - to,B during epithelial - to,
MT2022_2025,W4392343318,270,auto,Invest,124,2014 TAK1 negatively,Invest 124 2014 TAK1 negatively,
MT2022_2025,W4392343318,271,auto,Tenascin,-,C provokes cardiac,Tenascin - C provokes cardiac,
MT2022_2025,W4392343318,272,auto,Requirement,for,glycogen synthase kinase,Requirement for glycogen synthase kinase,
MT2022_2025,W4392343318,273,auto,Wnt/,β-,catenin signalling :,Wnt/ β- catenin signalling :,
MT2022_2025,W4392343318,274,auto,Target,Ther,7 3 2022,Target Ther 7 3 2022,
MT2022_2025,W4392343318,275,auto,Wnt,/,β- catenin signaling,Wnt / β- catenin signaling,
MT2022_2025,W4392343318,276,auto,Notch,signaling,pathway : architecture,Notch signaling pathway : architecture,
MT2022_2025,W4392343318,277,auto,Target,Ther,7 95 2022,Target Ther 7 95 2022,
MT2022_2025,W4392343318,278,auto,I,Screpanti,D Bellavia A,I Screpanti D Bellavia A,
MT2022_2025,W4392343318,279,auto,Targeting,the,NF - kappaB,Targeting the NF - kappaB,
MT2022_2025,W4392343318,280,auto,Med,13,2007 Notch1 augments,Med 13 2007 Notch1 augments,
MT2022_2025,W4392343318,281,auto,The,Notch,/ Hes1 pathway,The Notch / Hes1 pathway,
MT2022_2025,W4392343318,282,auto,npj,Precis,F Shah Oncol,npj Precis F Shah Oncol,
MT2022_2025,W4392343318,283,auto,Invest,124,2014 Notch is,Invest 124 2014 Notch is,
MT2022_2025,W4392343318,284,auto,Target,Ther,8 315 2023,Target Ther 8 315 2023,
MT2022_2025,W4392343318,285,auto,Toll,-,like receptors :,Toll - like receptors :,
MT2022_2025,W4392343318,286,auto,Toll,-,like receptor signaling,Toll - like receptor signaling,
MT2022_2025,W4392343318,287,auto,A,negative,feedback loop of,A negative feedback loop of,
MT2022_2025,W4392343318,288,auto,The,kinases,MSK1 and MSK2,The kinases MSK1 and MSK2,
MT2022_2025,W4392343318,289,auto,Immunol,9,2008 Role of,Immunol 9 2008 Role of,
MT2022_2025,W4392343318,290,auto,Immunol,146,2020 NF -,Immunol 146 2020 NF -,
MT2022_2025,W4392343318,291,auto,Tyrosine,phosphorylation,of I kappa,Tyrosine phosphorylation of I kappa,
MT2022_2025,W4392343318,292,auto,Chem,278,2003 S -,Chem 278 2003 S -,
MT2022_2025,W4392343318,293,auto,Fast,regulation,of the NF,Fast regulation of the NF,
MT2022_2025,W4392343318,294,auto,Targeting,NF,- κB pathway,Targeting NF - κB pathway,
MT2022_2025,W4392343318,295,auto,An,inducible,transcription factor activates,An inducible transcription factor activates,
MT2022_2025,W4392343318,296,auto,Rev.,Cancer,13 2013 IKKβ,Rev. Cancer 13 2013 IKKβ,
MT2022_2025,W4392343318,297,auto,Enhanced,triacylglycerol,catabolism by carboxylesterase,Enhanced triacylglycerol catabolism by carboxylesterase,
MT2022_2025,W4392343318,298,auto,Invest,131,137845 2021 c,Invest 131 137845 2021 c,
MT2022_2025,W4392343318,299,auto,Immunol,22,2021 X -,Immunol 22 2021 X -,
MT2022_2025,W4392343318,301,auto,Rare,mendelian,primary immunodeficiency diseases,Rare mendelian primary immunodeficiency diseases,
MT2022_2025,W4392343318,303,auto,The,alternative,NF - kappaB,The alternative NF - kappaB,
MT2022_2025,W4392343318,304,auto,Pharm,72,2006 Promiscuous mutations,Pharm 72 2006 Promiscuous mutations,
MT2022_2025,W4392343318,305,auto,Invest,119,2009 Osteoimmunology :,Invest 119 2009 Osteoimmunology :,
MT2022_2025,W4392343318,306,auto,Chem,282,2007 NF -,Chem 282 2007 NF -,
MT2022_2025,W4392343318,308,auto,Sci.,USA,110 2013,Sci. USA 110 2013,
MT2022_2025,W4392343318,309,auto,Signaling,in,innate immunity and,Signaling in innate immunity and,
MT2022_2025,W4392343318,311,auto,Biol,4,6049 2012,Biol 4 6049 2012,
MT2022_2025,W4392343318,312,auto,Pathogen,recognition,and inflammatory signaling,Pathogen recognition and inflammatory signaling,
