topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
Sum,W2136893259,45,auto,A,further,complication is the,A further complication is the,0.6585705,2023
Sum,W2136893259,46,auto,For,example,", authors have","For example , authors have",0.6352249,2023
Sum,W2136893259,47,auto,In,this,"section , we","In this section , we",0.7543554,2023
Sum,W2136893259,48,auto,First,",",we discuss the,"First , we discuss the",0.6545332,2023
Sum,W2136893259,49,auto,Coding,schemes,Researchers who apply,Coding schemes Researchers who apply,0.6312008,2023
Sum,W2136893259,50,auto,Thereafter,",",a statistical analysis,"Thereafter , a statistical analysis",0.61232555,2023
Sum,W2136893259,51,auto,This,type,of study continues,This type of study continues,0.6784834,2023
Sum,W2136893259,52,auto,It,is,impo,It is impo,0.79898816,2023
Sum,W2136893259,53,auto,rtant,to,remark that a,rtant to remark that a,0.6798349,2023
Sum,W2136893259,54,auto,Researchers,have,to develop or,Researchers have to develop or,0.49009618,2023
Sum,W2136893259,55,auto,In,their,"classic study ,","In their classic study ,",0.70096177,2023
Sum,W2136893259,56,auto,The,coding,schemes mentioned above,The coding schemes mentioned above,0.762824,2023
Sum,W2136893259,57,auto,In,Table,4 Barni and,In Table 4 Barni and,0.50869924,2023
Sum,W2136893259,58,auto,It,depends,", of course","It depends , of course",0.63094974,2023
Sum,W2136893259,59,auto,The,type,of ( statistical,The type of ( statistical,0.68124205,2023
Sum,W2136893259,60,auto,Descriptive,statistics,are frequently applied,Descriptive statistics are frequently applied,0.7117914,2023
Sum,W2136893259,61,auto,Cases,of,quantitative studies,Cases of quantitative studies,0.5906599,2023
Sum,W2136893259,62,auto,As,stated,in the foregoing,As stated in the foregoing,0.65222883,2023
Sum,W2136893259,63,auto,Many,of,those studies have,Many of those studies have,0.605055,2023
Sum,W2136893259,64,auto,We,present,some instances of,We present some instances of,0.6712123,2023
Sum,W2136893259,65,auto,In,the,framework of the,In the framework of the,0.85828173,2023
Sum,W2136893259,66,auto,The,study,was part of,The study was part of,0.61452544,2023
Sum,W2136893259,67,auto,With,the,help of a,With the help of a,0.76637167,2023
Sum,W2136893259,68,auto,In,a,similar descriptive study,In a similar descriptive study,0.6460688,2023
Sum,W2136893259,69,auto,In,this,"community , the","In this community , the",0.78938466,2023
Sum,W2136893259,70,auto,The,three,research questions focused,The three research questions focused,0.6640454,2023
Sum,W2136893259,71,auto,The,results,were presented in,The results were presented in,0.5654302,2023
Sum,W2136893259,72,auto,The,publication,included four photographs,The publication included four photographs,0.63953733,2023
Sum,W2136893259,73,auto,Lado's,results,uncover,Lado's results uncover,0.50667447,2023
Sum,W2136893259,74,auto,ed,that,in the Valencian,ed that in the Valencian,0.66544807,2023
Sum,W2136893259,75,auto,More,studies,on Catalan as,More studies on Catalan as,0.5770215,2023
Sum,W2136893259,76,auto,In,another,", similar but","In another , similar but",0.71789694,2023
Sum,W2136893259,77,auto,He,posed,three research questions,He posed three research questions,0.6052605,2023
Sum,W2136893259,78,auto,In,both,"cities , he","In both cities , he",0.7865454,2023
Sum,W2136893259,79,auto,In,each,"district , he","In each district , he",0.71146446,2023
Sum,W2136893259,80,auto,The,sample,in Vilnius was,The sample in Vilnius was,0.7051582,2023
Sum,W2136893259,81,auto,For,the,unit of analysis,For the unit of analysis,0.67347395,2023
Sum,W2136893259,82,auto,Another,example,which can be,Another example which can be,0.6773733,2023
Sum,W2136893259,83,auto,Lai,(,2013 ) investigated,Lai ( 2013 ) investigated,0.6203333,2023
Sum,W2136893259,84,auto,She,collected,a sample of,She collected a sample of,0.71992123,2023
Sum,W2136893259,85,auto,In,each,"district , she","In each district , she",0.7102003,2023
Sum,W2136893259,86,auto,This,is,an explicit aim,This is an explicit aim,0.6568576,2023
Sum,W2136893259,87,auto,They,investigated,the largely Hispanic,They investigated the largely Hispanic,0.7019237,2023
Sum,W2136893259,88,auto,The,two,research questions regarded,The two research questions regarded,0.62903,2023
Sum,W2136893259,89,auto,In,five,areas of the,In five areas of the,0.73383653,2023
Sum,W2136893259,90,auto,The,signs,were coded for,The signs were coded for,0.69025767,2023
Sum,W2136893259,91,auto,Based,on,Goffman's frame analysis,Based on Goffman's frame analysis,0.56938595,2023
Sum,W2136893259,92,auto,They,performed,statistical analysis through,They performed statistical analysis through,0.3516217,2023
Sum,W2136893259,93,auto,ignificance,of,the location in,ignificance of the location in,0.6599606,2023
Sum,W2136893259,94,auto,In,the,"article , the","In the article , the",0.8700687,2023
Sum,W2136893259,95,auto,Also,included,are two figures,Also included are two figures,0.62936133,2023
Sum,W2136893259,96,auto,The,authors,concluded that ',The authors concluded that ',0.5357375,2023
Sum,W2136893259,97,auto,The,label,is related to,The label is related to,0.68251646,2023
Sum,W2136893259,98,auto,The,main,principle is the,The main principle is the,0.6853293,2023
Sum,W2136893259,99,auto,Soukup,(,2020 ) contains,Soukup ( 2020 ) contains,0.6473199,2023
Sum,W2136893259,100,auto,Advanced,statistical,techniques Lyons' (,Advanced statistical techniques Lyons' (,0.60078007,2023
Sum,W2136893259,101,auto,She,shifted,to inferential statistics,She shifted to inferential statistics,0.6382933,2023
Sum,W2136893259,102,auto,Lyons,adopted,four of the,Lyons adopted four of the,0.707716,2023
Sum,W2136893259,103,auto,She,added,' locus ',She added ' locus ',0.648237,2023
Sum,W2136893259,104,auto,Another,addition,was the estimated,Another addition was the estimated,0.6433408,2023
Sum,W2136893259,105,auto,In,the,European research network,In the European research network,0.6863618,2023
Sum,W2136893259,106,auto,As,has,"been mentioned ,","As has been mentioned ,",0.6178438,2023
Sum,W2136893259,107,auto,se,of,maps ) .,se of maps ) .,0.5824451,2023
Sum,W2136893259,108,auto,In,Mājro,"/ Majuro ,","In Mājro / Majuro ,",0.75969243,2023
Sum,W2136893259,109,auto,They,present,the results in,They present the results in,0.6620213,2023
Sum,W2136893259,110,auto,For,the,"variationist part ,","For the variationist part ,",0.74807066,2023
Sum,W2136893259,111,auto,First,",",exploring a model,"First , exploring a model",0.5606524,2023
Sum,W2136893259,112,auto,Similarly,",",Restrepo - Ramos,"Similarly , Restrepo - Ramos",0.65609765,2023
Sum,W2136893259,113,auto,In,this,"way , he","In this way , he",0.7979514,2023
Sum,W2136893259,114,auto,The,outcomes,clearly visualize a,The outcomes clearly visualize a,0.5271019,2023
Sum,W2136893259,115,auto,He,also,included some sophisticated,He also included some sophisticated,0.65775466,2023
Sum,W2136893259,116,auto,The,works,mentioned represent case,The works mentioned represent case,0.62075955,2023
Sum,W2136893259,117,auto,Smartphone,apps,for data collection,Smartphone apps for data collection,0.73875475,2023
Sum,W2136893259,118,auto,This,can,vary from a,This can vary from a,0.65417826,2023
Sum,W2136893259,119,auto,Creating,a,large database of,Creating a large database of,0.6658189,2023
Sum,W2136893259,120,auto,In,this,"way , a","In this way , a",0.8225286,2023
Sum,W2136893259,121,auto,We,can,summarize the two,We can summarize the two,0.6142749,2023
Sum,W2136893259,122,auto,In,October,"2015 , the","In October 2015 , the",0.6395939,2023
Sum,W2136893259,123,auto,Its,primary,aim is to,Its primary aim is to,0.61539954,2023
Sum,W2136893259,124,auto,The,app,asks its users,The app asks its users,0.6919871,2023
Sum,W2136893259,125,auto,The,photos,are georeferenced and,The photos are georeferenced and,0.71071297,2023
Sum,W2136893259,126,auto,After,clicking,on a dot,After clicking on a dot,0.5170347,2023
Sum,W2136893259,127,auto,The,LinguaSnapp,app is part,The LinguaSnapp app is part,0.73321676,2023
Sum,W2136893259,128,auto,ject,that,aims to study,ject that aims to study,0.7341532,2023
Sum,W2136893259,129,auto,A,localized,version was created,A localized version was created,0.6555593,2023
Sum,W2136893259,130,auto,For,the,"time being ,","For the time being ,",0.76738906,2023
Sum,W2136893259,131,auto,In,2022,", LinguaSnapp Eesti","In 2022 , LinguaSnapp Eesti",0.5507561,2023
Sum,W2136893259,132,auto,In,a,short review of,In a short review of,0.69669414,2023
Sum,W2136893259,133,auto,Possible,disadvantages,are in the,Possible disadvantages are in the,0.68481517,2023
Sum,W2136893259,134,auto,Lingscape,is,the second major,Lingscape is the second major,0.62014586,2023
Sum,W2136893259,135,auto,The,app,was developed at,The app was developed at,0.666916,2023
Sum,W2136893259,136,auto,The,Lingscape,app contains an,The Lingscape app contains an,0.73078483,2023
Sum,W2136893259,137,auto,These,categories,largely overlap with,These categories largely overlap with,0.60912293,2023
Sum,W2136893259,138,auto,One,major,difference is that,One major difference is that,0.6482829,2023
Sum,W2136893259,139,auto,One,critical,reflection can be,One critical reflection can be,0.7212464,2023
Sum,W2136893259,140,auto,Some,linguistic,landscape researchers might,Some linguistic landscape researchers might,0.72042245,2023
Sum,W2136893259,141,auto,Although,their,aim is to,Although their aim is to,0.7042959,2023
Sum,W2136893259,142,auto,Such,a,purposeful use as,Such a purposeful use as,0.6597315,2023
Sum,W2136893259,143,auto,Another,obvious,application is using,Another obvious application is using,0.6493444,2023
Sum,W2136893259,144,auto,The,two,apps are good,The two apps are good,0.7331911,2023
Sum,W2136893259,145,auto,Critiques,of,a quantitative approach,Critiques of a quantitative approach,0.5450426,2023
Sum,W2136893259,146,auto,endency,to,reduce it to,endency to reduce it to,0.6567321,2023
Sum,W2136893259,147,auto,Thus,",",in his study,"Thus , in his study",0.62602806,2023
Sum,W2136893259,148,auto,In,the,"next section ,","In the next section ,",0.73948145,2023
Sum,W2136893259,150,auto,In,the,introduction to this,In the introduction to this,0.7375163,2023
Sum,W2136893259,151,auto,Qualitative,approaches,are important for,Qualitative approaches are important for,0.7564306,2023
Sum,W2136893259,152,auto,In,some,early linguistic landscape,In some early linguistic landscape,0.74177754,2023
Sum,W2136893259,153,auto,For,example,", in his","For example , in his",0.62895846,2023
Sum,W2136893259,154,auto,These,studies,show that by,These studies show that by,0.55634946,2023
Sum,W2136893259,155,auto,Other,questions,relate to the,Other questions relate to the,0.673644,2023
Sum,W2136893259,156,auto,Simple,answers,to such research,Simple answers to such research,0.7259626,2023
Sum,W2136893259,157,auto,In,terms,of qualitative approaches,In terms of qualitative approaches,0.52129954,2023
Sum,W2136893259,158,auto,A,first,outline was presented,A first outline was presented,0.74789035,2023
Sum,W2136893259,159,auto,The,same,qualitative ethnographic approach,The same qualitative ethnographic approach,0.5599682,2023
Sum,W2136893259,160,auto,Blommaert,and,Maly ( 2016,Blommaert and Maly ( 2016,0.63512325,2023
Sum,W2136893259,161,auto,Using,ELLA,", the researchers","Using ELLA , the researchers",0.67288685,2023
Sum,W2136893259,162,auto,The,qualitative,elements of the,The qualitative elements of the,0.7407803,2023
Sum,W2136893259,163,auto,These,findings,point to the,These findings point to the,0.6131656,2023
Sum,W2136893259,164,auto,identity,aspirations,of different groups,identity aspirations of different groups,0.7541276,2023
Sum,W2136893259,165,auto,This,implies,that signs are,This implies that signs are,0.686306,2023
Sum,W2136893259,166,auto,As,the,"authors argue ,","As the authors argue ,",0.71932536,2023
Sum,W2136893259,167,auto,Moving,back,and forth from,Moving back and forth from,0.67055124,2023
Sum,W2136893259,168,auto,In,the,analytic work of,In the analytic work of,0.79820776,2023
Sum,W2136893259,169,auto,Although,not,"using ELLA ,","Although not using ELLA ,",0.7515071,2023
Sum,W2136893259,170,auto,Her,qualitative,"approach is ,","Her qualitative approach is ,",0.6474603,2023
Sum,W2136893259,171,auto,She,looks,into ' translingual,She looks into ' translingual,0.75664043,2023
Sum,W2136893259,172,auto,The,offline,data include photographs,The offline data include photographs,0.759255,2023
Sum,W2136893259,173,auto,The,online,data include the,The online data include the,0.63511753,2023
Sum,W2136893259,174,auto,Examples,of,the analysis include,Examples of the analysis include,0.62441856,2023
Sum,W2136893259,175,auto,The,targeted,consumers ' need,The targeted consumers ' need,0.6058337,2023
Sum,W2136893259,176,auto,The,results,of qualitative studies,The results of qualitative studies,0.5324509,2023
Sum,W2136893259,177,auto,In,a,widely quoted article,In a widely quoted article,0.6417391,2023
Sum,W2136893259,178,auto,She,emphasized,a range of,She emphasized a range of,0.6226464,2023
Sum,W2136893259,179,auto,She,suggested,the following eight,She suggested the following eight,0.6962343,2023
Sum,W2136893259,180,auto,She,further,elaborated each of,She further elaborated each of,0.66414744,2023
Sum,W2136893259,181,auto,riteria,",","for example ,","riteria , for example ,",0.6993293,2023
Sum,W2136893259,182,auto,Or,",",for the criterion,"Or , for the criterion",0.66587687,2023
Sum,W2136893259,183,auto,This,list,is not intended,This list is not intended,0.48256072,2023
Sum,W2136893259,184,auto,It,can,be useful to,It can be useful to,0.6646233,2023
Sum,W2136893259,185,auto,It,is,not always made,It is not always made,0.6520745,2023
Sum,W2136893259,186,auto,Mixed,Methods,: Combining Quantitative,Mixed Methods : Combining Quantitative,0.41521728,2023
Sum,W2136893259,187,auto,They,studied,the relative prominence,They studied the relative prominence,0.70205486,2023
Sum,W2136893259,188,auto,Variations,in,language usage are,Variations in language usage are,0.5495351,2023
Sum,W2136893259,189,auto,In,a,follow - up,In a follow - up,0.66147226,2023
Sum,W2136893259,190,auto,He,first,held an interview,He first held an interview,0.6659131,2023
Sum,W2136893259,191,auto,His,interest,was in the,His interest was in the,0.5008103,2023
Sum,W2136893259,192,auto,He,contrasted,the findings of,He contrasted the findings of,0.6788275,2023
Sum,W2136893259,193,auto,Blackwood,and,Tufi ( 2015,Blackwood and Tufi ( 2015,0.6073115,2023
Sum,W2136893259,194,auto,They,position,their work in,They position their work in,0.65920514,2023
Sum,W2136893259,195,auto,Another,clear,example of a,Another clear example of a,0.67347926,2023
Sum,W2136893259,196,auto,ell,(,2016 ) 4,ell ( 2016 ) 4,0.5733008,2023
Sum,W2136893259,197,auto,For,each,world - city,For each world - city,0.77876,2023
Sum,W2136893259,198,auto,Through,a,quantitative method the,Through a quantitative method the,0.67572373,2023
Sum,W2136893259,199,auto,They,claim,to ' use,They claim to ' use,0.73449135,2023
Sum,W2136893259,200,auto,Some,of,the choices are,Some of the choices are,0.6497319,2023
Sum,W2136893259,201,auto,It,is,more of an,It is more of an,0.8002478,2023
Sum,W2136893259,202,auto,Names,are,", of course","Names are , of course",0.6332681,2023
Sum,W2136893259,203,auto,A,consequence,of the choice,A consequence of the choice,0.7576593,2023
Sum,W2136893259,204,auto,In,the,"downtown streets ,","In the downtown streets ,",0.7031746,2023
Sum,W2136893259,205,auto,The,results,of all the,The results of all the,0.5120327,2023
Sum,W2136893259,206,auto,In,a,final comparison of,In a final comparison of,0.6875434,2023
Sum,W2136893259,207,auto,Reershemius,(,2020 ) built,Reershemius ( 2020 ) built,0.56755745,2023
Sum,W2136893259,208,auto,She,used,similar research methods,She used similar research methods,0.6718092,2023
Sum,W2136893259,209,auto,In,our,"own work ,","In our own work ,",0.6757911,2023
Sum,W2136893259,210,auto,Overall,",",we can observe,"Overall , we can observe",0.60915154,2023
Sum,W2136893259,211,auto,In,this,"context , triangulation","In this context , triangulation",0.76620394,2023
Sum,W2136893259,212,auto,Its,origins,can be found,Its origins can be found,0.5512455,2023
Sum,W2136893259,213,auto,The,assumption,of triangulation is,The assumption of triangulation is,0.715976,2023
Sum,W2136893259,214,auto,As,Tracy,( 2010 :,As Tracy ( 2010 :,0.6756977,2023
Sum,W2136893259,215,auto,43,),"argued , '","43 ) argued , '",0.6699925,2023
Sum,W2136893259,216,auto,An,alternative,term is crystallization,An alternative term is crystallization,0.7483008,2023
Sum,W2136893259,217,auto,The,goal,is not so,The goal is not so,0.6340285,2023
Sum,W2136893259,218,auto,After,this,discussion of the,After this discussion of the,0.799999,2023
Sum,W2136893259,219,auto,Two,issues,that are important,Two issues that are important,0.7150694,2023
Sum,W2136893259,220,auto,First,",",there is the,"First , there is the",0.69438994,2023
Sum,W2136893259,221,auto,Unit,of,analysis,Unit of analysis,0.6155641,2023
Sum,W2136893259,222,auto,The,issue,of the unit,The issue of the unit,0.71579486,2023
Sum,W2136893259,223,auto,The,linguistic,landscape refers to,The linguistic landscape refers to,0.8078852,2023
Sum,W2136893259,224,auto,An,important,issue then becomes,An important issue then becomes,0.66824776,2023
Sum,W2136893259,225,auto,In,other,"words , if","In other words , if",0.620318,2023
Sum,W2136893259,226,auto,In,quantitative,"research , signs","In quantitative research , signs",0.7066451,2023
Sum,W2136893259,227,auto,However,",",the unit of,"However , the unit of",0.63802177,2023
Sum,W2136893259,228,auto,Decisions,about,the unit of,Decisions about the unit of,0.65207046,2023
Sum,W2136893259,229,auto,In,his,large - scale,In his large - scale,0.7270712,2023
Sum,W2136893259,230,auto,This,definition,has been followed,This definition has been followed,0.6074972,2023
Sum,W2136893259,231,auto,For,instance,", she counted","For instance , she counted",0.70608515,2023
Sum,W2136893259,232,auto,of,a,screw used to,of a screw used to,0.6452557,2023
Sum,W2136893259,233,auto,One,could,ask if that,One could ask if that,0.671307,2023
Sum,W2136893259,234,auto,Except,",","perhaps , for","Except , perhaps , for",0.7173179,2023
Sum,W2136893259,235,auto,On,the,"other hand ,","On the other hand ,",0.73909974,2023
Sum,W2136893259,236,auto,BOX,4.1,MOVING SIGNS,BOX 4.1 MOVING SIGNS,0.56072587,2023
Sum,W2136893259,237,auto,An,issue,closely related to,An issue closely related to,0.62390715,2023
Sum,W2136893259,238,auto,Backhaus,(,2007 : 67,Backhaus ( 2007 : 67,0.46324652,2023
Sum,W2136893259,239,auto,The,ever,- changing texts,The ever - changing texts,0.62433916,2023
Sum,W2136893259,240,auto,In,selecting,the unit of,In selecting the unit of,0.6451189,2023
Sum,W2136893259,241,auto,Researchers,continue,to struggle somewhat,Researchers continue to struggle somewhat,0.6418426,2023
Sum,W2136893259,242,auto,Survey,area,or research site,Survey area or research site,0.7476328,2023
Sum,W2136893259,243,auto,Researchers,usually,go to a,Researchers usually go to a,0.77323824,2023
Sum,W2136893259,244,auto,The,four,classic studies that,The four classic studies that,0.6797226,2023
Sum,W2136893259,245,auto,As,we,"made clear ,","As we made clear ,",0.6638453,2023
Sum,W2136893259,246,auto,For,his,"sample , Backhaus","For his sample , Backhaus",0.6969656,2023
Sum,W2136893259,247,auto,In,his,"final sample ,","In his final sample ,",0.7437057,2023
Sum,W2136893259,248,auto,His,research,goal was to,His research goal was to,0.5495155,2023
Sum,W2136893259,249,auto,Following,public,transport axes as,Following public transport axes as,0.6459785,2023
Sum,W2136893259,250,auto,In,her,early linguistic landscape,In her early linguistic landscape,0.71585035,2023
Sum,W2136893259,251,auto,Our,own,first study took,Our own first study took,0.6279422,2023
Sum,W2136893259,252,auto,al.,(,1977 ) (,al. ( 1977 ) (,0.5402995,2023
Sum,W2136893259,253,auto,The,selection,of one or,The selection of one or,0.65545976,2023
Sum,W2136893259,254,auto,For,example,", Coluzzi (","For example , Coluzzi (",0.6126706,2023
Sum,W2136893259,255,auto,He,deliberately,excluded central shopping,He deliberately excluded central shopping,0.66641665,2023
Sum,W2136893259,256,auto,Further,",",for his analysis,"Further , for his analysis",0.6107306,2023
Sum,W2136893259,257,auto,Therefore,",",his sample was,"Therefore , his sample was",0.6404237,2023
Sum,W2136893259,258,auto,Likewise,",",Moriarty ( 2014,"Likewise , Moriarty ( 2014",0.54210424,2023
Sum,W2136893259,259,auto,In,order,to determine the,In order to determine the,0.73625344,2023
Sum,W2136893259,260,auto,This,gave,her the information,This gave her the information,0.7516975,2023
Sum,W2136893259,261,auto,In,their,huge quantitative study,In their huge quantitative study,0.71503747,2023
Sum,W2136893259,262,auto,However,",",after this experience,"However , after this experience",0.6397485,2023
Sum,W2136893259,263,auto,He,argues,that ' it,He argues that ' it,0.6460583,2023
Sum,W2136893259,264,auto,One,technological,advanced approach was,One technological advanced approach was,0.66350895,2023
Sum,W2136893259,265,auto,He,selected,the radial highways,He selected the radial highways,0.6278598,2023
Sum,W2136893259,266,auto,Of,course,", this reminds","Of course , this reminds",0.7217277,2023
Sum,W2136893259,267,auto,Streets,were,also of concern,Streets were also of concern,0.6186839,2023
Sum,W2136893259,268,auto,The,most,elaborate design for,The most elaborate design for,0.71279335,2023
Sum,W2136893259,269,auto,She,starts,out from the,She starts out from the,0.66433203,2023
Sum,W2136893259,270,auto,She,proposed,to select areas,She proposed to select areas,0.64365965,2023
Sum,W2136893259,271,auto,Soukup,(,2020 ) considers,Soukup ( 2020 ) considers,0.6185689,2023
Sum,W2136893259,272,auto,Those,variables,"are age ,","Those variables are age ,",0.6343035,2023
Sum,W2136893259,274,auto,st,step,resulted in the,st step resulted in the,0.66992295,2023
Sum,W2136893259,275,auto,In,each,"street , starting","In each street , starting",0.738256,2023
Sum,W2136893259,276,auto,The,result,of the count,The result of the count,0.6463077,2023
Sum,W2136893259,277,auto,As,we,"saw , individual","As we saw , individual",0.7030272,2023
Sum,W2136893259,278,auto,In,one,of our follow,In one of our follow,0.73353034,2023
Sum,W2136893259,279,auto,They,used,it to take,They used it to take,0.6092941,2023
Sum,W2136893259,280,auto,Various,other,researchers have also,Various other researchers have also,0.5878097,2023
Sum,W2136893259,281,auto,Papen,(,2012 ) focused,Papen ( 2012 ) focused,0.5368027,2023
Sum,W2136893259,282,auto,She,assumes,that changes in,She assumes that changes in,0.7176198,2023
Sum,W2136893259,283,auto,Blommaert,(,2013 ) based,Blommaert ( 2013 ) based,0.57946193,2023
Sum,W2136893259,284,auto,He,builds,a strong case,He builds a strong case,0.67563593,2023
Sum,W2136893259,285,auto,Blommaert,and,Maly ( 2016,Blommaert and Maly ( 2016,0.63512325,2023
Sum,W2136893259,286,auto,It,is,", by the","It is , by the",0.7395243,2023
Sum,W2136893259,287,auto,The,level,of neighborhood as,The level of neighborhood as,0.6980629,2023
Sum,W2136893259,288,auto,For,example,", using a","For example , using a",0.7350451,2023
Sum,W2136893259,289,auto,In,our,"opinion , the","In our opinion , the",0.75014263,2023
Sum,W2136893259,290,auto,Other,different,"survey areas ,","Other different survey areas ,",0.67140317,2023
Sum,W2136893259,292,auto,pproach,that,almost does not,pproach that almost does not,0.7308651,2023
Sum,W2136893259,293,auto,Chinatowns,are,a special category,Chinatowns are a special category,0.60963225,2023
Sum,W2136893259,294,auto,Those,typical,neighborhoods can usually,Those typical neighborhoods can usually,0.7184622,2023
Sum,W2136893259,295,auto,In,Chapter,"6 , we","In Chapter 6 , we",0.5227855,2023
Sum,W2136893259,296,auto,Chinatowns,are,an example of,Chinatowns are an example of,0.60374165,2023
Sum,W2136893259,297,auto,For,example,", Amos (","For example , Amos (",0.6379541,2023
Sum,W2136893259,298,auto,He,contrasted,the area officially,He contrasted the area officially,0.6435574,2023
Sum,W2136893259,299,auto,Bilingual,street,signs are an,Bilingual street signs are an,0.7349973,2023
Sum,W2136893259,300,auto,The,officially,placed bilingual Chinese,The officially placed bilingual Chinese,0.7241362,2023
Sum,W2136893259,301,auto,In,her,study of Chinatown,In her study of Chinatown,0.7727331,2023
Sum,W2136893259,302,auto,In,her,study of a,In her study of a,0.7782266,2023
Sum,W2136893259,303,auto,This,makes,it possible to,This makes it possible to,0.71896595,2023
Sum,W2136893259,304,auto,This,is,also true for,This is also true for,0.66085106,2023
Sum,W2136893259,305,auto,We,already,saw that Ben,We already saw that Ben,0.7519157,2023
Sum,W2136893259,306,auto,Troyer,(,2016 ) included,Troyer ( 2016 ) included,0.5936621,2023
Sum,W2136893259,307,auto,We,already,mentioned that the,We already mentioned that the,0.7607877,2023
Sum,W2136893259,308,auto,Similarly,",",Martinez ( 2015,"Similarly , Martinez ( 2015",0.5533033,2023
Sum,W2136893259,309,auto,in,Colombia,.,in Colombia .,0.5818671,2023
Sum,W2136893259,310,auto,Likewise,",","in Bishkek ,","Likewise , in Bishkek ,",0.69913054,2023
Sum,W2136893259,311,auto,In,this,"chapter , our","In this chapter , our",0.780057,2023
Sum,W2136893259,312,auto,We,have,presented a selection,We have presented a selection,0.58021915,2023
