topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
Par,W4387500346,94,auto,However,",",it is important,"However , it is important",,2023
Par,W4387500346,95,auto,LLMs,have,been shown to,LLMs have been shown to,,2023
Par,W4387500346,96,auto,Further,information,on research design,Further information on research design,,2023
Par,W4387500346,97,auto,Fig.,1,1 Fig. 1,Fig. 1 1 Fig. 1,,2023
Par,W4387500346,98,auto,a,Simplified,design of the,a Simplified design of the,,2023
Par,W4387500346,99,auto,b,Overview,of potential applications,b Overview of potential applications,,2023
Par,W4387500346,100,auto,c,Limitations,of LLMs in,c Limitations of LLMs in,,2023
Par,W4387500346,101,auto,GPT,-,4 : Postoperative,GPT - 4 : Postoperative,,2023
Par,W4387500346,102,auto,If,you,suspect ileus in,If you suspect ileus in,,2023
Par,W4387500346,103,auto,1,.,Assess the patient,1 . Assess the patient,,2023
Par,W4387500346,104,auto,2,.,Order investigations :,2 . Order investigations :,,2023
Par,W4387500346,105,auto,3,.,NPO ( nothing,3 . NPO ( nothing,,2023
Par,W4387500346,106,auto,4,.,IV fluids [,4 . IV fluids [,,2023
Par,W4387500346,107,auto,5,.,[ … ],5 . [ … ],,2023
Par,W4387500346,108,auto,6,.,Pain management [,6 . Pain management [,,2023
Par,W4387500346,109,auto,COMMUNICATIONS,MEDICINE,| ( 2023,COMMUNICATIONS MEDICINE | ( 2023,,2023
Par,W4387500346,110,auto,Funding,Open,Access funding enabled,Funding Open Access funding enabled,,2023
Par,W4387500346,111,auto,Munich,School,for Data Science,Munich School for Data Science,,2023
Par,W4387500346,113,auto,No,datasets,were created in,No datasets were created in,,2023
Par,W4387500346,114,auto,Examples,of,LLM outputs are,Examples of LLM outputs are,,2023
Par,W4387500346,115,auto,Author,contributions,"J.C. , F.R.K.","Author contributions J.C. , F.R.K.",,2023
Par,W4387500346,116,auto,lized,this,work .,lized this work .,,2023
Par,W4387500346,117,auto,J.C.,",","F.R.K. , H.S.M.","J.C. , F.R.K. , H.S.M.",,2023
Par,W4387500346,118,auto,J.C.,",",F.R.K. and H.S.M.,"J.C. , F.R.K. and H.S.M.",,2023
Par,W4387500346,119,auto,Z.I.C.,and,J.N.K. revised and,Z.I.C. and J.N.K. revised and,,2023
Par,W4387500346,120,auto,All,authors,read and approved,All authors read and approved,,2023
Par,W4387500346,122,auto,The,authors,declare the following,The authors declare the following,,2023
Par,W4387500346,123,auto,The,other,authors declare no,The other authors declare no,,2023
Par,W4387500346,124,auto,Additional,information,Supplementary information,Additional information Supplementary information,,2023
Par,W4387500346,125,auto,The,online,version contains supplementary,The online version contains supplementary,,2023
Par,W4387500346,126,auto,Correspondence,and,requests for materials,Correspondence and requests for materials,,2023
Par,W4387500346,127,auto,Peer,review,information Communications Medicine,Peer review information Communications Medicine,,2023
Par,W4387500346,128,auto,A,peer,review file is,A peer review file is,,2023
Par,W4387500346,129,auto,Reprints,and,permission information is,Reprints and permission information is,,2023
Par,W4387500346,130,auto,Publisher's,note,Springer Nature remains,Publisher's note Springer Nature remains,,2023
Par,W4387500346,131,auto,Understanding,the,"capabilities , limitations","Understanding the capabilities , limitations",,2023
Par,W4387500346,132,auto,Preprint,at,arXiv,Preprint at arXiv,,2023
Par,W4387500346,133,auto,Large,language,models encode clinical,Large language models encode clinical,,2023
Par,W4387500346,134,auto,Using,cognitive,psychology to understand,Using cognitive psychology to understand,,2023
Par,W4387500346,135,auto,Sci.,USA,120 Natl Acad.,Sci. USA 120 Natl Acad.,,2023
Par,W4387500346,136,auto,Capabilities,of,GPT - 4,Capabilities of GPT - 4,,2023
Par,W4387500346,137,auto,Preprint,at,arXiv Performance of,Preprint at arXiv Performance of,,2023
Par,W4387500346,138,auto,Health,2,198 2023,Health 2 198 2023,,2023
Par,W4387500346,139,auto,Pile,of,law : learning,Pile of law : learning,,2023
Par,W4387500346,140,auto,Preprint,at,arXiv Data governance,Preprint at arXiv Data governance,,2023
Par,W4387500346,141,auto,2022,ACM,Conference on Fairness,2022 ACM Conference on Fairness,,2023
Par,W4387500346,142,auto,scientific,text,I Beltagy K,scientific text I Beltagy K,,2023
Par,W4387500346,143,auto,Preprint,at,arXiv PaLM :,Preprint at arXiv PaLM :,,2023
Par,W4387500346,145,auto,Res,24,2023 OPT -,Res 24 2023 OPT -,,2023
Par,W4387500346,146,auto,Preprint,at,arXiv Openai Chatgpt,Preprint at arXiv Openai Chatgpt,,2023
Par,W4387500346,147,auto,Learning,to,summarize from human,Learning to summarize from human,,2023
Par,W4387500346,148,auto,Preprint,at,arXiv PaLM API,Preprint at arXiv PaLM API,,2023
Par,W4387500346,149,auto,Deficits,in,communication and information,Deficits in communication and information,,2023
Par,W4387500346,150,auto,How,does,ChatGPT perform on,How does ChatGPT perform on,,2023
Par,W4387500346,151,auto,The,implications,of large language,The implications of large language,,2023
Par,W4387500346,152,auto,JMIR,Med.,Educ 9 45312,JMIR Med. Educ 9 45312,,2023
Par,W4387500346,153,auto,Biases,in,electronic health record,Biases in electronic health record,,2023
Par,W4387500346,154,auto,On,second,"thought , let's","On second thought , let's",,2023
Par,W4387500346,155,auto,Bias,and,toxicity in zero,Bias and toxicity in zero,,2023
Par,W4387500346,156,auto,Conference,of,the North American,Conference of the North American,,2023
Par,W4387500346,157,auto,Four,minutes,for a patient,Four minutes for a patient,,2023
Par,W4387500346,158,auto,A,pilot,study of a,A pilot study of a,,2023
Par,W4387500346,159,auto,Telecare,15,2009 Smartphone teledermoscopy,Telecare 15 2009 Smartphone teledermoscopy,,2023
Par,W4387500346,160,auto,Venereol,95,2015,Venereol 95 2015,,2023
Par,W4387500346,161,auto,The,development,of the Pan,The development of the Pan,,2023
Par,W4387500346,163,auto,Health,4,948187 2022,Health 4 948187 2022,,2023
Par,W4387500346,164,auto,Using,the,Pan American Health,Using the Pan American Health,,2023
Par,W4387500346,165,auto,Res,7,43165 2023 Dermatologists,Res 7 43165 2023 Dermatologists,,2023
Par,W4387500346,166,auto,Telecare,27,2021 Impact of,Telecare 27 2021 Impact of,,2023
Par,W4387500346,167,auto,Use,and,effectiveness of interpreters,Use and effectiveness of interpreters,,2023
Par,W4387500346,168,auto,Robust,speech,recognition via large,Robust speech recognition via large,,2023
Par,W4387500346,169,auto,Tools,such,as ChatGPT threaten,Tools such as ChatGPT threaten,,2023
Par,W4387500346,170,auto,The,importance,of publishing many,The importance of publishing many,,2023
Par,W4387500346,171,auto,The,pressure,to publish pushes,The pressure to publish pushes,,2023
Par,W4387500346,172,auto,016,Papers,and patents are,016 Papers and patents are,,2023
Par,W4387500346,173,auto,npj,L,Tang Digit .,npj L Tang Digit .,,2023
Par,W4387500346,174,auto,Preprint,at,arXiv BioGPT :,Preprint at arXiv BioGPT :,,2023
Par,W4387500346,175,auto,Bioinform,23,409 2022 ChatGPT,Bioinform 23 409 2022 ChatGPT,,2023
Par,W4387500346,177,auto,Comparing,scientific,abstracts generated by,Comparing scientific abstracts generated by,,2023
Par,W4387500346,178,auto,Med,6,75 2023,Med 6 75 2023,,2023
Par,W4387500346,179,auto,Could,AI,help you to,Could AI help you to,,2023
Par,W4387500346,180,auto,M,Hutson,Nature 611 2022,M Hutson Nature 611 2022,,2023
Par,W4387500346,181,auto,The,future,of ChatGPT in,The future of ChatGPT in,,2023
Par,W4387500346,183,auto,Med,13,1207 2023,Med 13 1207 2023,,2023
Par,W4387500346,184,auto,Flipped,university,class : a,Flipped university class : a,,2023
Par,W4387500346,186,auto,Educ,19,2020,Educ 19 2020,,2023
Par,W4387500346,187,auto,New,tools,for online teaching,New tools for online teaching,,2023
Par,W4387500346,188,auto,Critical,thinking,in E -,Critical thinking in E -,,2023
Par,W4387500346,189,auto,Human,Behav,28 2012 ChatGPT,Human Behav 28 2012 ChatGPT,,2023
Par,W4387500346,190,auto,Preprint,at,arXiv Prompt programming,Preprint at arXiv Prompt programming,,2023
Par,W4387500346,191,auto,Language,generation,models can cause,Language generation models can cause,,2023
Par,W4387500346,192,auto,An,actionable,survey S Kumar,An actionable survey S Kumar,,2023
Par,W4387500346,193,auto,Evaluating,factuality,in text simplification,Evaluating factuality in text simplification,,2023
Par,W4387500346,194,auto,oc.,61st,Annual Meeting of,oc. 61st Annual Meeting of,,2023
Par,W4387500346,195,auto,Augmenting,BERT,via active sampling,Augmenting BERT via active sampling,,2023
Par,W4387500346,196,auto,Large,language,model AI chatbots,Large language model AI chatbots,,2023
Par,W4387500346,197,auto,Outage,:,Here's What Happened,Outage : Here's What Happened,,2023
Par,W4387500346,198,auto,2023,Prompt,injection attack on,2023 Prompt injection attack on,,2023
Par,W4387500346,199,auto,Weakness,2,2023 Large pre-trained,Weakness 2 2023 Large pre-trained,,2023
Par,W4387500346,201,auto,Intell,4,2022,Intell 4 2022,,2023
Par,W4387500346,202,auto,A,large,language model for,A large language model for,,2023
Par,W4387500346,203,auto,Med,5,194 2022,Med 5 194 2022,,2023
Par,W3176828726,0,auto,BitFit,:,Simple Parameter -,BitFit : Simple Parameter -,,2022
Par,W3176828726,1,auto,We,introduce,"BitFit , a","We introduce BitFit , a",,2022
Par,W3176828726,2,auto,We,show,that with small,We show that with small,,2022
Par,W3176828726,3,auto,For,larger,"data , the","For larger data , the",,2022
Par,W3176828726,4,auto,Besides,their,"practical utility ,","Besides their practical utility ,",,2022
Par,W3176828726,5,auto,Introduction,Large,pre-trained transformer based,Introduction Large pre-trained transformer based,,2022
Par,W3176828726,6,auto,We,present,a simple and,We present a simple and,,2022
Par,W3176828726,7,auto,2,.,Changing the same,2 . Changing the same,,2022
Par,W3176828726,8,auto,3,.,The changed parameters,3 . The changed parameters,,2022
Par,W3176828726,9,auto,4,.,For small to,4 . For small to,,2022
Par,W3176828726,10,auto,Specifically,",",we show that,"Specifically , we show that",,2022
Par,W3176828726,11,auto,Moreover,",",if we allow,"Moreover , if we allow",,2022
Par,W3176828726,12,auto,This,result,has a large,This result has a large,,2022
Par,W3176828726,13,auto,Additionally,",",it opens up,"Additionally , it opens up",,2022
Par,W3176828726,14,auto,2,Background,: fine -,2 Background : fine -,,2022
Par,W3176828726,15,auto,atch,the,results of fully,atch the results of fully,,2022
Par,W3176828726,16,auto,(,iii,) fine -,( iii ) fine -,,2022
Par,W3176828726,17,auto,The,approach,is parameter -,The approach is parameter -,,2022
Par,W3176828726,18,auto,Concretely,",",the BERT encoder,"Concretely , the BERT encoder",,2022
Par,W3176828726,19,auto,These,are,then combined using,These are then combined using,,2022
Par,W3176828726,20,auto,Experiments,and,Results Datasets .,Experiments and Results Datasets .,,2022
Par,W3176828726,21,auto,We,evaluate,BitFit on the,We evaluate BitFit on the,,2022
Par,W3176828726,22,auto,Comparison,to,Diff - Pruning,Comparison to Diff - Pruning,,2022
Par,W3176828726,23,auto,Table,1,Guo et al.,Table 1 Guo et al.,,2022
Par,W3176828726,24,auto,On,validation,"set , BitFit","On validation set , BitFit",,2022
Par,W3176828726,25,auto,Are,the,bias parameters special,Are the bias parameters special,,2022
Par,W3176828726,26,auto,We,randomly,sampled the same,We randomly sampled the same,,2022
Par,W3176828726,27,auto,b,to,be 1 dim,b to be 1 dim,,2022
Par,W3176828726,28,auto,Token,-,level tasks .,Token - level tasks .,,2022
Par,W3176828726,29,auto,The,GLUE,tasks are all,The GLUE tasks are all,,2022
Par,W3176828726,30,auto,We,also,experimented with token,We also experimented with token,,2022
Par,W3176828726,31,auto,Full,-,FT results for,Full - FT results for,,2022
Par,W3176828726,32,auto,Size,of,training data .,Size of training data .,,2022
Par,W3176828726,33,auto,The,GLUE,results suggest a,The GLUE results suggest a,,2022
Par,W3176828726,34,auto,To,test,this ( and,To test this ( and,,2022
Par,W3176828726,35,auto,The,problem,of identifying the,The problem of identifying the,,2022
Par,W3176828726,36,auto,Over,-,parameterization Large LM,Over - parameterization Large LM,,2022
Par,W3176828726,37,auto,An,exception,is the work,An exception is the work,,2022
Par,W3176828726,38,auto,We,propose,"BitFit , a","We propose BitFit , a",,2022
Par,W3176828726,39,auto,The,method,focuses the finetuning,The method focuses the finetuning,,2022
Par,W3176828726,40,auto,The,focus,on modifying a,The focus on modifying a,,2022
Par,W3176828726,41,auto,It,also,allows for efficient,It also allows for efficient,,2022
Par,W3176828726,42,auto,To,perform,classification with BERT,To perform classification with BERT,,2022
Par,W3176828726,43,auto,To,perform,classification with RoBERTa,To perform classification with RoBERTa,,2022
Par,W3176828726,44,auto,As,Mosbach,et al. (,As Mosbach et al. (,,2022
Par,W3176828726,45,auto,We,provide,information on the,We provide information on the,,2022
Par,W3176828726,46,auto,We,test,our approach on,We test our approach on,,2022
Par,W3176828726,47,auto,Amount,of,change in bias,Amount of change in bias,,2022
Par,W3176828726,48,auto,Results,indicated,in blue and,Results indicated in blue and,,2022
Par,W3176828726,49,auto,2,Figure,1 : 1,2 Figure 1 : 1,,2022
Par,W3176828726,50,auto,change,",",consistent with the,"change , consistent with the",,2022
Par,W3176828726,51,auto,tasks,:,The Corpus of,tasks : The Corpus of,,2022
Par,W3176828726,52,auto,Figure,3,: 3 Figure,Figure 3 : 3 Figure,,2022
Par,W3176828726,53,auto,Figure,4,: 4 Figure,Figure 4 : 4 Figure,,2022
Par,W3176828726,54,auto,Figure,5,: 5 Figure,Figure 5 : 5 Figure,,2022
Par,W3176828726,55,auto,Figure,6,: 6 Figure,Figure 6 : 6 Figure,,2022
Par,W3176828726,56,auto,Table,1,: 1 %,Table 1 : 1 %,,2022
Par,W3176828726,57,auto,Lines,with,† and ‡,Lines with † and ‡,,2022
Par,W3176828726,58,auto,Table,2,: 2 Dev,Table 2 : 2 Dev,,2022
Par,W3176828726,59,auto,BB,:,BERT BASE .,BB : BERT BASE .,,2022
Par,W3176828726,60,auto,8±1.3,92.0±0.4,90.8±0.3 77.8±1.7 84.5±0.2,8±1.3 92.0±0.4 90.8±0.3 77.8±1.7 84.5±0.2,,2022
Par,W3176828726,61,auto,Table,3,: 3 Fine,Table 3 : 3 Fine,,2022
Par,W3176828726,62,auto,Reported,results,are for the,Reported results are for the,,2022
Par,W3176828726,63,auto,Table,4,: 4 Mapping,Table 4 : 4 Mapping,,2022
Par,W3176828726,64,auto,Parameter,Name,BitFit notation attention.self.query.bias,Parameter Name BitFit notation attention.self.query.bias,,2022
Par,W3176828726,65,auto,LayerNorm.bias,b,LN 1 intermediate,LayerNorm.bias b LN 1 intermediate,,2022
Par,W3176828726,66,auto,LayerNorm.bias,b,LN 2 show,LayerNorm.bias b LN 2 show,,2022
Par,W3176828726,67,auto,BitFit,allows,for the usage,BitFit allows for the usage,,2022
Par,W3176828726,68,auto,SST,-,2 acc. MNLI,SST - 2 acc. MNLI,,2022
Par,W3176828726,69,auto,MRPC,F1,STS - B,MRPC F1 STS - B,,2022
Par,W3176828726,70,auto,RTE,acc.,QQP F1 Table,RTE acc. QQP F1 Table,,2022
Par,W3176828726,71,auto,Task,Name,BERT BASE BERT,Task Name BERT BASE BERT,,2022
Par,W3176828726,72,auto,Our,code,is publicly available,Our code is publicly available,,2022
Par,W3176828726,73,auto,Appendix,§,A.3 lists the,Appendix § A.3 lists the,,2022
Par,W3176828726,74,auto,QNLI,results,are not directly,QNLI results are not directly,,2022
Par,W3176828726,75,auto,Indeed,",",the equations in,"Indeed , the equations in",,2022
Par,W3176828726,76,auto,This,project,has received funding,This project has received funding,,2022
Par,W3176828726,77,auto,Central,Eur,M Augasta T,Central Eur M Augasta T,,2022
Par,W3176828726,78,auto,A,large,annotated corpus for,A large annotated corpus for,,2022
Par,W3176828726,79,auto,ana,Alexandru,Niculescu - Mizil,ana Alexandru Niculescu - Mizil,,2022
Par,W3176828726,80,auto,1,:,Semantic textual similarity,1 : Semantic textual similarity,,2022
Par,W3176828726,81,auto,The,lottery,ticket hypothesis for,The lottery ticket hypothesis for,,2022
Par,W3176828726,82,auto,The,pascal,recognising textual entailment,The pascal recognising textual entailment,,2022
Par,W3176828726,83,auto,Automatically,constructing,a corpus of,Automatically constructing a corpus of,,2022
Par,W3176828726,85,auto,The,lottery,ticket hypothesis :,The lottery ticket hypothesis :,,2022
Par,W3176828726,86,auto,Training,batchnorm,and only batchnorm,Training batchnorm and only batchnorm,,2022
Par,W3176828726,87,auto,On,the,expressive power of,On the expressive power of,,2022
Par,W3176828726,88,auto,Parameter,-,efficient transfer learning,Parameter - efficient transfer learning,,2022
Par,W3176828726,89,auto,Parameter,-,efficient transfer learning,Parameter - efficient transfer learning,,2022
Par,W3176828726,90,auto,First,quora,dataset release :,First quora dataset release :,,2022
Par,W3176828726,91,auto,Spanbert,:,Improving pre-training by,Spanbert : Improving pre-training by,,2022
Par,W3176828726,92,auto,A,simple,procedure for pruning,A simple procedure for pruning,,2022
Par,W3176828726,94,auto,s.,Neural,Networks 1 2,s. Neural Networks 1 2,,2022
Par,W3176828726,95,auto,Fixing,weight,decay regularization in,Fixing weight decay regularization in,,2022
Par,W3176828726,96,auto,Extreme,adaptation,for personalized neural,Extreme adaptation for personalized neural,,2022
Par,W3176828726,97,auto,Proceedings,of,the 56th Annual,Proceedings of the 56th Annual,,2022
Par,W3176828726,98,auto,July,15,"- 20 ,","July 15 - 20 ,",,2022
Par,W3176828726,99,auto,OpenReview,Toulon,", France 2017","OpenReview Toulon , France 2017",,2022
Par,W3176828726,100,auto,When,BERT,plays the lottery,When BERT plays the lottery,,2022
Par,W3176828726,101,auto,November,16,"- 20 ,","November 16 - 20 ,",,2022
Par,W3176828726,102,auto,Trans.,Neural,Networks 4 5,Trans. Neural Networks 4 5,,2022
Par,W3176828726,103,auto,Understanding,machine,learning : From,Understanding machine learning : From,,2022
Par,W3176828726,104,auto,Cambridge,university,press Recursive deep,Cambridge university press Recursive deep,,2022
Par,W3176828726,105,auto,Gregor,Urban,J Krzysztof Samira,Gregor Urban J Krzysztof Samira,,2022
Par,W3176828726,106,auto,OpenReview.net,Toulon,", France 2017","OpenReview.net Toulon , France 2017",,2022
Par,W3176828726,107,auto,Attention,is,all you need,Attention is all you need,,2022
Par,W3176828726,108,auto,zkoreit,Llion,Jones Aidan N,zkoreit Llion Jones Aidan N,,2022
Par,W3176828726,109,auto,Bias,also,matters : Bias,Bias also matters : Bias,,2022
Par,W3176828726,110,auto,2019,",",9 - 15,"2019 , 9 - 15",,2022
Par,W3176828726,111,auto,Neural,network,acceptability judgments 2018,Neural network acceptability judgments 2018,,2022
Par,W3176828726,112,auto,Association,for,Computational Linguistics 2020,Association for Computational Linguistics 2020,,2022
Par,W3176828726,113,auto,Proceedings,of,the 2020 Conference,Proceedings of the 2020 Conference,,2022
Par,W3176828726,114,auto,Association,for,Computational Linguistics 2020,Association for Computational Linguistics 2020,,2022
Par,W4225577560,0,auto,Factors,Influencing,Adherence to mHealth,Factors Influencing Adherence to mHealth,,2022
Par,W4225577560,1,auto,10.2196/35371,GROBID,- A machine,10.2196/35371 GROBID - A machine,,2022
Par,W4225577560,2,auto,However,",",despite the availability,"However , despite the availability",,2022
Par,W4225577560,3,auto,to,them,as intended and,to them as intended and,,2022
Par,W4225577560,4,auto,Therefore,",",understanding the factors,"Therefore , understanding the factors",,2022
Par,W4225577560,5,auto,Objective,:,This review aimed,Objective : This review aimed,,2022
Par,W4225577560,6,auto,We,further,derived quantified adherence,We further derived quantified adherence,,2022
Par,W4225577560,7,auto,Methods,:,A comprehensive systematic,Methods : A comprehensive systematic,,2022
Par,W4225577560,8,auto,Data,on,"intended use ,","Data on intended use ,",,2022
Par,W4225577560,9,auto,Intervention,-,related and patient,Intervention - related and patient,,2022
Par,W4225577560,10,auto,Quantified,adherence,"measures , calculated","Quantified adherence measures , calculated",,2022
Par,W4225577560,12,auto,The,literature,search yielded 2862,The literature search yielded 2862,,2022
Par,W4225577560,13,auto,A,total,of 4 intervention,A total of 4 intervention,,2022
Par,W4225577560,14,auto,Social,and,gamification features were,Social and gamification features were,,2022
Par,W4225577560,15,auto,A,wide,variety of patient,A wide variety of patient,,2022
Par,W4225577560,16,auto,The,derived,adherence scores of,The derived adherence scores of,,2022
Par,W4225577560,18,auto,This,study,contributes to the,This study contributes to the,,2022
Par,W4225577560,19,auto,As,Introduction,Rationale Digital health,As Introduction Rationale Digital health,,2022
Par,W4225577560,20,auto,As,nonadherence,relative to intended,As nonadherence relative to intended,,2022
