topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights,year
QA,W4281564584,24,auto,This,is,especially helpful because,This is especially helpful because,,2022
QA,W4281564584,25,auto,The,process,is not sequential,The process is not sequential,,2022
QA,W4281564584,26,auto,Saldaña,describes,this as reflection,Saldaña describes this as reflection,,2022
QA,W4281564584,27,auto,The,cyclical,collection lends itself,The cyclical collection lends itself,,2022
QA,W4281564584,28,auto,Part,2,Part two of,Part 2 Part two of,,2022
QA,W4281564584,29,auto,This,book,organically divides coding,This book organically divides coding,,2022
QA,W4281564584,30,auto,The,second,coding cycle is,The second coding cycle is,,2022
QA,W4281564584,31,auto,This,edition,of the book,This edition of the book,,2022
QA,W4281564584,32,auto,Through,Appendix,"B , a","Through Appendix B , a",,2022
QA,W4281564584,33,auto,Qualitative,studies,are unique therefore,Qualitative studies are unique therefore,,2022
QA,W4281564584,34,auto,Chapter,4,introduces the progressive,Chapter 4 introduces the progressive,,2022
QA,W4281564584,35,auto,Chapters,six,through eleven detail,Chapters six through eleven detail,,2022
QA,W4281564584,36,auto,Additional,sources,", recommendations ,","Additional sources , recommendations ,",,2022
QA,W4281564584,37,auto,Although,each,chapter is thoroughly,Although each chapter is thoroughly,,2022
QA,W4281564584,38,auto,Overall,",",the use of,"Overall , the use of",,2022
QA,W4281564584,39,auto,This,way,", a user","This way , a user",,2022
QA,W4281564584,40,auto,ence,that,road map and,ence that road map and,,2022
QA,W4281564584,41,auto,Chapter,8,introduces metaphor coding,Chapter 8 introduces metaphor coding,,2022
QA,W4281564584,42,auto,This,strategy,includes finding metaphors,This strategy includes finding metaphors,,2022
QA,W4281564584,43,auto,This,is,followed by second,This is followed by second,,2022
QA,W4281564584,44,auto,And,post,- coding writing,And post - coding writing,,2022
QA,W4281564584,45,auto,The,second,cycle methods allow,The second cycle methods allow,,2022
QA,W4281564584,46,auto,Chapter,11,is an essential,Chapter 11 is an essential,,2022
QA,W4281564584,47,auto,Saldaña,effectively,introduces a separate,Saldaña effectively introduces a separate,,2022
QA,W4281564584,48,auto,These,include,categorically theming data,These include categorically theming data,,2022
QA,W4281564584,49,auto,The,direction,of ' thematizing,The direction of ' thematizing,,2022
QA,W4281564584,50,auto,These,include,"focused coding ""","These include focused coding """,,2022
QA,W4281564584,51,auto,The,final,chapter discusses post,The final chapter discusses post,,2022
QA,W4281564584,52,auto,This,chapter,is focused on,This chapter is focused on,,2022
QA,W4281564584,53,auto,Although,not,as detailed as,Although not as detailed as,,2022
QA,W4281564584,54,auto,Saldaña,acknowledges,the contradictory advice,Saldaña acknowledges the contradictory advice,,2022
QA,W4281564584,55,auto,One,thing,that remains certain,One thing that remains certain,,2022
QA,W4281564584,56,auto,Data,is,unique and should,Data is unique and should,,2022
QA,W4281564584,57,auto,Saldaña,states,"that "" it","Saldaña states that "" it",,2022
QA,W4281564584,58,auto,This,book,is especially useful,This book is especially useful,,2022
QA,W4281564584,59,auto,That,may,seem like a,That may seem like a,,2022
QA,W4281564584,60,auto,Though,parts,two and three,Though parts two and three,,2022
QA,W4281564584,61,auto,rsely,used,to introduce students,rsely used to introduce students,,2022
QA,W4281564584,62,auto,Multiple,sources,are foundational reference,Multiple sources are foundational reference,,2022
QA,W4281564584,63,auto,As,such,", Saldaña likens","As such , Saldaña likens",,2022
QA,W4281564584,64,auto,The,modern,adaptation of the,The modern adaptation of the,,2022
QA,W4281564584,65,auto,I,would,advise using The,I would advise using The,,2022
QA,W4281564584,66,auto,The,use,"of "" show","The use of "" show",,2022
QA,W4281564584,67,auto,There,are,normative recommendations made,There are normative recommendations made,,2022
QA,W4281564584,68,auto,The,researcher,should come into,The researcher should come into,,2022
QA,W4281564584,69,auto,The,interconnection,between developing qualitative,The interconnection between developing qualitative,,2022
QA,W4281564584,70,auto,Notes,on,Contributor Maria Lungu,Notes on Contributor Maria Lungu,,2022
QA,W4281564584,71,auto,She,received,a Bachelor of,She received a Bachelor of,,2022
QA,W4281564584,72,auto,She,then,completed a Juris,She then completed a Juris,,2022
QA,W4281564584,73,auto,Her,current,research focuses on,Her current research focuses on,,2022
QA,W4281564584,74,auto,ORCID,ID#,ttps://orcid.org/0000-0003-0331-8658,ORCID ID# ttps://orcid.org/0000-0003-0331-8658,,2022
QA,W4281564584,75,auto,Manuscript,received,"March 17 ,","Manuscript received March 17 ,",,2022
QA,W4281564584,76,auto,Learning,the,craft of qualitative,Learning the craft of qualitative,,2022
QA,W4281564584,77,auto,The,Handbook,of Qualitative Research,The Handbook of Qualitative Research,,2022
QA,W4281564584,78,auto,s,1967,Aldine Publishing Company,s 1967 Aldine Publishing Company,,2022
QA,W4281564584,79,auto,Negotiating,transgender,identity at work,Negotiating transgender identity at work,,2022
QA,W4281564584,80,auto,2014,3,Book Review :,2014 3 Book Review :,,2022
QA,W4281564584,82,auto,Teaching,Sociology,3 2 2018,Teaching Sociology 3 2 2018,,2022
QA,W4281564584,83,auto,The,SAGE,handbook of qualitative,The SAGE handbook of qualitative,,2022
QA,W4292865744,0,auto,The,Arctic,has warmed nearly,The Arctic has warmed nearly,,2022
QA,W4292865744,1,auto,0000-0003-4279-0322,Finnish,Meteorological Institute Helsinki,0000-0003-4279-0322 Finnish Meteorological Institute Helsinki,,2022
QA,W4292865744,2,auto,The,Arctic,has warmed nearly,The Arctic has warmed nearly,,2022
QA,W4292865744,3,auto,10.1038/s43247-022-00498,-3,Received : 25,10.1038/s43247-022-00498 -3 Received : 25,,2022
QA,W4292865744,4,auto,In,recent,"decades , the","In recent decades , the",,2022
QA,W4292865744,5,auto,Numerous,studies,report that the,Numerous studies report that the,,2022
QA,W4292865744,6,auto,Here,we,"show , by","Here we show , by",,2022
QA,W4292865744,7,auto,We,compared,the observed Arctic,We compared the observed Arctic,,2022
QA,W4292865744,8,auto,The,observed,and simulated amplification,The observed and simulated amplification,,2022
QA,W4292865744,9,auto,Our,results,indicate that the,Our results indicate that the,,2022
QA,W4292865744,10,auto,T,he,faster warming rate,T he faster warming rate,,2022
QA,W4292865744,11,auto,The,phenomenon,", called Arctic","The phenomenon , called Arctic",,2022
QA,W4292865744,12,auto,4,5,During the last,4 5 During the last,,2022
QA,W4292865744,13,auto,There,is,little consensus on,There is little consensus on,,2022
QA,W4292865744,14,auto,Numerous,recent,studies report the,Numerous recent studies report the,,2022
QA,W4292865744,15,auto,e,period,of interest and,e period of interest and,,2022
QA,W4292865744,16,auto,The,warming,can be calculated,The warming can be calculated,,2022
QA,W4292865744,17,auto,Moreover,",",the area of,"Moreover , the area of",,2022
QA,W4292865744,18,auto,Earlier,studies,have suggested that,Earlier studies have suggested that,,2022
QA,W4292865744,19,auto,The,first,objective of this,The first objective of this,,2022
QA,W4292865744,20,auto,Our,focus,is in the,Our focus is in the,,2022
QA,W4292865744,21,auto,Secondly,",",we assess the,"Secondly , we assess the",,2022
QA,W4292865744,22,auto,We,show,that during 1979,We show that during 1979,,2022
QA,W4292865744,23,auto,1a,1a,"42 , 43","1a 1a 42 , 43",,2022
QA,W4292865744,24,auto,Due,to,the good agreement,Due to the good agreement,,2022
QA,W4292865744,25,auto,The,observations,"indicate that ,","The observations indicate that ,",,2022
QA,W4292865744,26,auto,When,the,temperature trends shown,When the temperature trends shown,,2022
QA,W4292865744,27,auto,The,observed,multi - dataset,The observed multi - dataset,,2022
QA,W4292865744,28,auto,When,different,southern boundaries for,When different southern boundaries for,,2022
QA,W4292865744,29,auto,Figure,3,48 3 3,Figure 3 48 3 3,,2022
QA,W4292865744,30,auto,In,the,"CMIP5 ensemble ,","In the CMIP5 ensemble ,",,2022
QA,W4292865744,31,auto,In,CMIP6,", the spread","In CMIP6 , the spread",,2022
QA,W4292865744,32,auto,It,is,important to note,It is important to note,,2022
QA,W4292865744,33,auto,For,example,", when AA","For example , when AA",,2022
QA,W4292865744,34,auto,tasets,(,the left edge,tasets ( the left edge,,2022
QA,W4292865744,35,auto,By,considering,the seasonality of,By considering the seasonality of,,2022
QA,W4292865744,36,auto,In,all,"months , the","In all months , the",,2022
QA,W4292865744,37,auto,The,monthly,comparison of observations,The monthly comparison of observations,,2022
QA,W4292865744,38,auto,How,likely,is the nearly,How likely is the nearly,,2022
QA,W4292865744,39,auto,To,answer,"this question ,","To answer this question ,",,2022
QA,W4292865744,40,auto,While,these,43 - year,While these 43 - year,,2022
QA,W4292865744,41,auto,In,the,"CMIP5 simulations ,","In the CMIP5 simulations ,",,2022
QA,W4292865744,42,auto,This,means,that AA greater,This means that AA greater,,2022
QA,W4292865744,43,auto,The,spread,of simulated AA,The spread of simulated AA,,2022
QA,W4292865744,44,auto,To,assess,the role of,To assess the role of,,2022
QA,W4292865744,45,auto,The,individual,members of SMILEs,The individual members of SMILEs,,2022
QA,W4292865744,46,auto,The,test,has been tailored,The test has been tailored,,2022
QA,W4292865744,47,auto,The,test,returns p values,The test returns p values,,2022
QA,W4292865744,48,auto,When,the,test is further,When the test is further,,2022
QA,W4292865744,49,auto,Thus,",",we can reject,"Thus , we can reject",,2022
QA,W4292865744,50,auto,This,provides,additional evidence that,This provides additional evidence that,,2022
QA,W4292865744,51,auto,roduce,the,observed AA 43,roduce the observed AA 43,,2022
QA,W4292865744,52,auto,Finally,",",we acknowledge that,"Finally , we acknowledge that",,2022
QA,W4292865744,53,auto,Here,we,used the 43,Here we used the 43,,2022
QA,W4292865744,54,auto,The,longer,"trends , which","The longer trends , which",,2022
QA,W4292865744,55,auto,We,present,evidence that during,We present evidence that during,,2022
QA,W4292865744,56,auto,Thus,",",we caution that,"Thus , we caution that",,2022
QA,W4292865744,57,auto,At,a,"regional scale ,","At a regional scale ,",,2022
QA,W4292865744,58,auto,There,are,two main reasons,There are two main reasons,,2022
QA,W4292865744,59,auto,The,advanced,interpolation methods in,The advanced interpolation methods in,,2022
QA,W4292865744,60,auto,One,potential,factor increasing the,One potential factor increasing the,,2022
QA,W4292865744,61,auto,This,is,also true for,This is also true for,,2022
QA,W4292865744,62,auto,However,",",those models that,"However , those models that",,2022
QA,W4292865744,63,auto,In,contrast,", those models","In contrast , those models",,2022
QA,W4292865744,64,auto,Moreover,",",internal variability or,"Moreover , internal variability or",,2022
QA,W4292865744,65,auto,We,found,that the recent,We found that the recent,,2022
QA,W4292865744,66,auto,may,have,implications for future,may have implications for future,,2022
QA,W4292865744,67,auto,Specifically,",",the tug of,"Specifically , the tug of",,2022
QA,W4292865744,68,auto,For,the,near - surface,For the near - surface,,2022
QA,W4292865744,69,auto,For,in,- situ datasets,For in - situ datasets,,2022
QA,W4292865744,70,auto,BEST,employs,kriging - based,BEST employs kriging - based,,2022
QA,W4292865744,71,auto,In,all,"these datasets ,","In all these datasets ,",,2022
QA,W4292865744,72,auto,The,coverage,of sea ice,The coverage of sea ice,,2022
QA,W4292865744,73,auto,We,compared,the observed temperatures,We compared the observed temperatures,,2022
QA,W4292865744,74,auto,We,acknowledge,that the three,We acknowledge that the three,,2022
QA,W4292865744,75,auto,According,to,Cowtan et al.,According to Cowtan et al.,,2022
QA,W4292865744,76,auto,We,follow,the recommendation of,We follow the recommendation of,,2022
QA,W4292865744,77,auto,The,trends,were calculated for,The trends were calculated for,,2022
QA,W4292865744,78,auto,Therefore,",",those modelled AA,"Therefore , those modelled AA",,2022
QA,W4292865744,79,auto,We,compare,the simulated AA,We compare the simulated AA,,2022
QA,W4292865744,80,auto,In,the,"first approach ,","In the first approach ,",,2022
QA,W4292865744,81,auto,Accordingly,",",there are 29,"Accordingly , there are 29",,2022
QA,W4292865744,83,auto,ime,window,of 1970 -,ime window of 1970 -,,2022
QA,W4292865744,84,auto,The,starting,year 1970 reflects,The starting year 1970 reflects,,2022
QA,W4292865744,85,auto,This,article,is licensed under,This article is licensed under,,2022
QA,W4292865744,86,auto,The,images,or other third,The images or other third,,2022
QA,W4292865744,87,auto,If,material,is not included,If material is not included,,2022
QA,W4292865744,88,auto,To,view,a copy of,To view a copy of,,2022
QA,W4292865744,89,auto,The,evolution,of global mean,The evolution of global mean,,2022
QA,W4292865744,90,auto,Compared,to,the global temperatures,Compared to the global temperatures,,2022
QA,W4292865744,91,auto,Temperature,anomalies,have been calculated,Temperature anomalies have been calculated,,2022
QA,W4292865744,92,auto,Shown,are,also the linear,Shown are also the linear,,2022
QA,W4292865744,93,auto,b,Annual,mean temperature trends,b Annual mean temperature trends,,2022
QA,W4292865744,94,auto,Areas,without,a statistically significant,Areas without a statistically significant,,2022
QA,W4292865744,95,auto,c,Local,amplification ratio calculated,c Local amplification ratio calculated,,2022
QA,W4292865744,96,auto,The,dashed,line in (,The dashed line in (,,2022
QA,W4292865744,97,auto,Fig.,2,2 Fig.2 The,Fig. 2 2 Fig.2 The,,2022
QA,W4292865744,98,auto,The,sensitivity,of Arctic amplification,The sensitivity of Arctic amplification,,2022
QA,W4292865744,99,auto,The,end,year of all,The end year of all,,2022
QA,W4292865744,100,auto,Thus,",","for example ,","Thus , for example ,",,2022
QA,W4292865744,101,auto,the,trend,calculated for 1972,the trend calculated for 1972,,2022
QA,W4292865744,102,auto,The,star,marks the baseline,The star marks the baseline,,2022
QA,W4292865744,103,auto,The,observed,AA is derived,The observed AA is derived,,2022
QA,W4292865744,104,auto,Fig.,3,3 Fig. 3,Fig. 3 3 Fig. 3,,2022
QA,W4292865744,105,auto,The,43,- year Arctic,The 43 - year Arctic,,2022
QA,W4292865744,106,auto,The,x,- axis represents,The x - axis represents,,2022
QA,W4292865744,107,auto,Thick,black,lines represents the,Thick black lines represents the,,2022
QA,W4292865744,108,auto,Observations,(,red lines ),Observations ( red lines ),,2022
QA,W4292865744,109,auto,43,-,year AA ratios,43 - year AA ratios,,2022
QA,W4292865744,110,auto,The,Arctic,is defined as,The Arctic is defined as,,2022
QA,W4292865744,111,auto,Arctic,amplification,( AA ),Arctic amplification ( AA ),,2022
QA,W4292865744,112,auto,The,end,year of all,The end year of all,,2022
QA,W4292865744,113,auto,Thus,",","for example ,","Thus , for example ,",,2022
QA,W4292865744,114,auto,Thick,black,lines represents the,Thick black lines represents the,,2022
QA,W4292865744,115,auto,AA,ratios,shorter than 10,AA ratios shorter than 10,,2022
QA,W4292865744,116,auto,The,dashed,vertical line represents,The dashed vertical line represents,,2022
QA,W4292865744,117,auto,The,Arctic,is defined as,The Arctic is defined as,,2022
QA,W4292865744,118,auto,The,red,circles indicate the,The red circles indicate the,,2022
QA,W4292865744,119,auto,The,orange,lines indicate the,The orange lines indicate the,,2022
QA,W4292865744,120,auto,The,numbers,in the upper,The numbers in the upper,,2022
QA,W4292865744,121,auto,The,Arctic,is defined as,The Arctic is defined as,,2022
QA,W4292865744,122,auto,The,probability,of observed Arctic,The probability of observed Arctic,,2022
QA,W4292865744,123,auto,Frequency,distributions,of all possible,Frequency distributions of all possible,,2022
QA,W4292865744,124,auto,The,red,line denotes the,The red line denotes the,,2022
QA,W4292865744,125,auto,Table,1,1 Arctic amplification,Table 1 1 Arctic amplification,,2022
QA,W4292865744,126,auto,Dataset,AA,5 % 95,Dataset AA 5 % 95,,2022
QA,W4292865744,128,auto,This,research,has been supported,This research has been supported,,2022
QA,W4292865744,129,auto,342890,Academy,of Finland 317999,342890 Academy of Finland 317999,,2022
QA,W4292865744,130,auto,The,datafiles,for producing the,The datafiles for producing the,,2022
QA,W4292865744,131,auto,Gistemp,data,are available from,Gistemp data are available from,,2022
QA,W4292865744,132,auto,CMIP5,and,CMIP6 data are,CMIP5 and CMIP6 data are,,2022
QA,W4292865744,133,auto,MPI,-,GE data is,MPI - GE data is,,2022
QA,W4292865744,134,auto,Code,availability,Python - and,Code availability Python - and,,2022
QA,W4292865744,136,auto,The,study,was initialized together,The study was initialized together,,2022
QA,W4292865744,137,auto,A.K.,contributed,to the downloading,A.K. contributed to the downloading,,2022
QA,W4292865744,138,auto,K.N.,and,K.R. contributed to,K.N. and K.R. contributed to,,2022
QA,W4292865744,139,auto,T.V.,and,A.La. contributed to,T.V. and A.La. contributed to,,2022
QA,W4292865744,140,auto,All,authors,commented the manuscript,All authors commented the manuscript,,2022
QA,W4292865744,142,auto,The,authors,declare no competing,The authors declare no competing,,2022
QA,W4292865744,143,auto,Additional,information,Supplementary information,Additional information Supplementary information,,2022
QA,W4292865744,144,auto,The,online,version contains supplementary,The online version contains supplementary,,2022
QA,W4292865744,145,auto,Correspondence,and,requests for materials,Correspondence and requests for materials,,2022
QA,W4292865744,146,auto,Peer,review,information Communications Earth,Peer review information Communications Earth,,2022
QA,W4292865744,147,auto,Primary,Handling,Editors : Viviane,Primary Handling Editors : Viviane,,2022
QA,W4292865744,148,auto,Peer,reviewer,reports are available,Peer reviewer reports are available,,2022
QA,W4292865744,149,auto,Reprints,and,permission information is,Reprints and permission information is,,2022
QA,W4292865744,150,auto,Publisher's,note,Springer Nature remains,Publisher's note Springer Nature remains,,2022
QA,W4292865744,151,auto,The,Arctic,amplification debate M,The Arctic amplification debate M,,2022
QA,W4292865744,152,auto,Change,76,2006,Change 76 2006,,2022
QA,W4292865744,153,auto,The,emergence,of surface -,The emergence of surface -,,2022
QA,W4292865744,154,auto,The,recent,emergence of Arctic,The recent emergence of Arctic,,2022
QA,W4292865744,155,auto,ys.,Res.,Lett 48 2021,ys. Res. Lett 48 2021,,2022
QA,W4292865744,156,auto,Dyn,21,2003 Mid-holocene Northern,Dyn 21 2003 Mid-holocene Northern,,2022
QA,W4292865744,157,auto,The,central,role of diminishing,The central role of diminishing,,2022
QA,W4292865744,158,auto,An,emergent,constraint on future,An emergent constraint on future,,2022
QA,W4292865744,159,auto,Change,9,2019 Arctic amplification,Change 9 2019 Arctic amplification,,2022
QA,W4292865744,160,auto,The,impact,of sea-ice loss,The impact of sea-ice loss,,2022
QA,W4292865744,161,auto,Res.,Lett,48 94599 2021,Res. Lett 48 94599 2021,,2022
QA,W4292865744,163,auto,Arctic,amplification,dominated by temperature,Arctic amplification dominated by temperature,,2022
QA,W4292865744,164,auto,Polar,amplification,dominated by local,Polar amplification dominated by local,,2022
QA,W4292865744,165,auto,Change,8,2018 Arctic winter,Change 8 2018 Arctic winter,,2022
QA,W4292865744,166,auto,A,decomposition,of feedback contributions,A decomposition of feedback contributions,,2022
QA,W4292865744,167,auto,Polar,amplification,due to enhanced,Polar amplification due to enhanced,,2022
QA,W4292865744,168,auto,Res.,Lett,47 86706 2019,Res. Lett 47 86706 2019,,2022
QA,W4292865744,169,auto,2020,Arctic,amplification enhanced by,2020 Arctic amplification enhanced by,,2022
QA,W4292865744,170,auto,The,role,of moist intrusions,The role of moist intrusions,,2022
QA,W4292865744,171,auto,The,roles,of the atmosphere,The roles of the atmosphere,,2022
QA,W4292865744,172,auto,Res.,Lett,47 86681 2019,Res. Lett 47 86681 2019,,2022
QA,W4292865744,173,auto,How,asian,aerosols impact regional,How asian aerosols impact regional,,2022
QA,W4292865744,175,auto,Phys,21,2021 Arctic amplification,Phys 21 2021 Arctic amplification,,2022
QA,W4292865744,176,auto,Res.,Lett,47 89933 2020,Res. Lett 47 89933 2020,,2022
QA,W4292865744,177,auto,2020,Enhanced,Arctic warming amplification,2020 Enhanced Arctic warming amplification,,2022
QA,W4292865744,178,auto,Earth,Environ,3 2022 Attribution,Earth Environ 3 2022 Attribution,,2022
QA,W4292865744,179,auto,Atmos,.,Sci 4 3,Atmos . Sci 4 3,,2022
QA,W4292865744,180,auto,Intensified,warming,of the Arctic,Intensified warming of the Arctic,,2022
QA,W4292865744,182,auto,Change,117,2014 The Arctic,Change 117 2014 The Arctic,,2022
QA,W4292865744,183,auto,Am.,Meteorological,Soc J Richter,Am. Meteorological Soc J Richter,,2022
QA,W4292865744,184,auto,In,"""",State of the,"In "" State of the",,2022
QA,W4292865744,185,auto,Change,10,2020 Arctic climate,Change 10 2020 Arctic climate,,2022
QA,W4292865744,186,auto,Summary,for,policy - makers,Summary for policy - makers,,2022
QA,W4292865744,187,auto,sment,Programme,( AMAP ),sment Programme ( AMAP ),,2022
QA,W4292865744,188,auto,Problems,encountered,when defining Arctic,Problems encountered when defining Arctic,,2022
QA,W4292865744,189,auto,The,Arctic,surface climate in,The Arctic surface climate in,,2022
QA,W4292865744,190,auto,Res.,Lett,39 16502 2012,Res. Lett 39 16502 2012,,2022
QA,W4292865744,191,auto,Res.,Lett,47 86749 2019,Res. Lett 47 86749 2019,,2022
QA,W4292865744,192,auto,2020,Sea,ice trends in,2020 Sea ice trends in,,2022
QA,W4292865744,193,auto,Influence,of,internal variability on,Influence of internal variability on,,2022
QA,W4292865744,194,auto,Change,5,2015 Fingerprints of,Change 5 2015 Fingerprints of,,2022
QA,W4292865744,195,auto,Change,10,2020,Change 10 2020,,2022
QA,W4292865744,196,auto,Inter,-,model spread in,Inter - model spread in,,2022
QA,W4292865744,198,auto,Change,204,103543 2021,Change 204 103543 2021,,2022
QA,W4292865744,199,auto,Arctic,amplification,of climate change,Arctic amplification of climate change,,2022
QA,W4292865744,200,auto,Res.,Lett,16 93003 2021,Res. Lett 16 93003 2021,,2022
QA,W4292865744,201,auto,Contributions,to,polar amplification in,Contributions to polar amplification in,,2022
QA,W4292865744,202,auto,Earth,Sci,725 710036 2021,Earth Sci 725 710036 2021,,2022
QA,W4292865744,203,auto,Low,frequency,variability and trends,Low frequency variability and trends,,2022
QA,W4292865744,204,auto,The,ERA5,global reanalysis :,The ERA5 global reanalysis :,,2022
QA,W4292865744,205,auto,Soc,147,2021,Soc 147 2021,,2022
QA,W4292865744,206,auto,Exceptional,warming,over the Barents,Exceptional warming over the Barents,,2022
QA,W4292865744,207,auto,Toward,an,ice - free,Toward an ice - free,,2022
QA,W4292865744,208,auto,Res.,Lett,44 2017,Res. Lett 44 2017,,2022
QA,W4292865744,209,auto,Trends,in,cyclones in the,Trends in cyclones in the,,2022
QA,W4292865744,210,auto,Effect,of,atmospheric circulation on,Effect of atmospheric circulation on,,2022
QA,W4292865744,211,auto,Recently,amplified,arctic warming has,Recently amplified arctic warming has,,2022
QA,W4292865744,212,auto,Change,7,2017 Causes of,Change 7 2017 Causes of,,2022
QA,W4292865744,213,auto,Res.,Lett,14 123006 2019,Res. Lett 14 123006 2019,,2022
QA,W4292865744,214,auto,Res.,Lett,39 2012,Res. Lett 39 2012,,2022
QA,W4292865744,215,auto,Large,ensemble,climate model simulations,Large ensemble climate model simulations,,2022
QA,W4292865744,216,auto,Dyn,12,2021,Dyn 12 2021,,2022
QA,W4292865744,217,auto,Exploiting,large,ensembles for a,Exploiting large ensembles for a,,2022
QA,W4292865744,218,auto,yet,simpler,climate model evaluation,yet simpler climate model evaluation,,2022
QA,W4292865744,219,auto,Res.,:,Atmospheres 126 2019JD032361,Res. : Atmospheres 126 2019JD032361,,2022
QA,W4292865744,220,auto,Res.,Lett,46 2019,Res. Lett 46 2019,,2022
QA,W4292865744,221,auto,Reconciling,controversies,about the global,Reconciling controversies about the global,,2022
QA,W4292865744,222,auto,Trend,analysis,of climate time,Trend analysis of climate time,,2022
QA,W4292865744,223,auto,Rev,190,2019,Rev 190 2019,,2022
QA,W4292865744,224,auto,Pacific,variability,reconciles observed and,Pacific variability reconciles observed and,,2022
QA,W4292865744,225,auto,Pronounced,differences,between observed and,Pronounced differences between observed and,,2022
QA,W4292865744,226,auto,Res.,Lett,44 2017,Res. Lett 44 2017,,2022
QA,W4292865744,227,auto,Projections,of,northern hemisphere extratropical,Projections of northern hemisphere extratropical,,2022
QA,W4292865744,228,auto,Earth,Environ,2 2021 Storm,Earth Environ 2 2021 Storm,,2022
QA,W4292865744,229,auto,The,polar,stratosphere as an,The polar stratosphere as an,,2022
QA,W4292865744,230,auto,Res.,Lett,46 2019 Improvements,Res. Lett 46 2019 Improvements,,2022
QA,W4292865744,231,auto,Res.,:,Atmospheres 124 2019,Res. : Atmospheres 124 2019,,2022
QA,W4292865744,232,auto,Res.,:,Atmospheres 119 2014,Res. : Atmospheres 119 2014,,2022
QA,W4292865744,233,auto,The,ERA5,global reanalysis H,The ERA5 global reanalysis H,,2022
QA,W4292865744,234,auto,The,global,historical climatology network,The global historical climatology network,,2022
QA,W4292865744,235,auto,An,overview,of CMIP5 and,An overview of CMIP5 and,,2022
QA,W4292865744,236,auto,Am.,Meteorological,Soc 93 2012,Am. Meteorological Soc 93 2012,,2022
QA,W4292865744,237,auto,Overview,of,the coupled model,Overview of the coupled model,,2022
QA,W4292865744,238,auto,Model,Dev,9 2016 The,Model Dev 9 2016 The,,2022
QA,W4292865744,239,auto,Robust,comparison,of climate models,Robust comparison of climate models,,2022
QA,W4292865744,240,auto,Res.,Lett,42 2015 The,Res. Lett 42 2015 The,,2022
QA,W4292865744,242,auto,Phys,17,2017 Pymannkendall :,Phys 17 2017 Pymannkendall :,,2022
QA,W4292865744,243,auto,end,tests,M Hussain I,end tests M Hussain I,,2022
QA,W4292865744,244,auto,What,is,the Arctic ?,What is the Arctic ?,,2022
QA,W4292865744,245,auto,2009,Oslo,", Norway AMAP","2009 Oslo , Norway AMAP",,2022
QA,W4292865744,246,auto,The,physical,science basis,The physical science basis,,2022
QA,W4292865744,247,auto,In,Climate,change 2021 :,In Climate change 2021 :,,2022
QA,W4292865744,248,auto,Change,3,2013,Change 3 2013,,2022
QA,W4360600181,0,auto,Prevalence,and,Characteristics of Autism,Prevalence and Characteristics of Autism,,2023
QA,W4360600181,1,auto,w,U.S.,Department of Health,w U.S. Department of Health,,2023
QA,W4360600181,2,auto,Results,:,"For 2020 ,","Results : For 2020 ,",,2023
QA,W4360600181,3,auto,The,overall,ASD prevalence was,The overall ASD prevalence was,,2023
QA,W4360600181,4,auto,Overall,",",ASD prevalence was,"Overall , ASD prevalence was",,2023
QA,W4360600181,5,auto,Of,the,"6,245 children who","Of the 6,245 children who",,2023
QA,W4360600181,6,auto,The,median,age of earliest,The median age of earliest,,2023
